1,18883744.718184456
2,20113080.809077237
3,19589165.386030976
4,19427503.806355987
5,19483190.152697027
6,19551952.294317383
7,19885165.27569321
8,19319062.484820325
9,19653472.31196978
10,19249102.352613933
11,19847781.596465856
12,19505205.96203207
13,19415704.459376976
14,19611037.770690475
15,19610582.806175243
16,19376630.499105375
17,19610823.591470037
18,19590222.12412151
19,19834666.96723036
20,19754370.011280004
21,19757993.38483222
22,19149049.43616148
23,19490086.987144977
24,19584662.415496975
25,19348654.179286882
26,19042657.81810093
27,19188228.136733133
28,19349354.318781726
29,20486542.513945784
30,19336922.14345335
31,19458048.86736786
32,19076395.787915062
33,19303772.60473997
34,19094499.713913657
35,19050978.16591691
36,19289236.379698515
37,18890177.103563763
38,19494505.805939686
39,19256640.401360124
40,18801862.594643548
41,19916224.43944643
42,19715050.61522676
43,18838250.89805148
44,19373977.326524712
45,18780821.805188585
46,19259089.77275165
47,19794390.051024485
48,19946196.011140212
49,19543277.82523444
50,19104244.925990194
51,19333340.684875585
52,19409278.273035794
53,19286429.284720212
54,19822407.032087732
55,19847557.100317422
56,19990543.651658244
57,20081674.428682208
58,19172504.915208407
59,19649025.039862137
60,19493913.256461732
61,19563072.3812998
62,19300085.618065085
63,19005312.448893316
64,19436213.85558738
65,19136889.09025644
66,19577223.117133107
67,20084826.285355464
68,19621766.043877173
69,19601340.107254136
70,19405662.095915016
71,19485651.50027876
72,19295034.626778793
73,19311843.581291117
74,19397351.92988535
75,19538812.29262612
76,19155916.647439685
77,19644903.30214506
78,19475343.3795177
79,18728630.180690702
80,18997666.769957095
81,19196252.74133989
82,19498432.710780043
83,19178610.72011271
84,19654852.824375924
85,19341102.660035886
86,19012137.682750814
87,19536124.15697871
88,19371479.576411113
89,19393362.20562792
90,19900212.429648202
91,19833617.92365206
92,19178692.305848856
93,19476815.86656585
94,19370638.882597245
95,19308078.106049612
96,19988243.890728272
97,19317123.408829596
98,19759842.353148054
99,18887644.851539306
100,19061091.22636115
