1,23676034.916141305
2,23935613.435064867
3,23543602.998164903
4,23224809.442643736
5,23490249.989684694
6,23534624.61047309
7,23522417.130481653
8,23333340.47677956
9,23537937.568534184
10,23702171.45838316
11,23696977.1070992
12,23802318.809476253
13,23550799.269963138
14,23202596.10822455
15,23314761.791493207
16,23271520.017614927
17,23608506.110610515
18,23667461.63385684
19,23655278.04990705
20,23207202.070719168
21,23223059.318311162
22,23658190.82796129
23,23540112.168512236
24,23750550.402950566
25,24044461.229185354
26,23444041.492167953
27,23393491.72701318
28,23467151.482547354
29,23483934.335138794
30,23501334.65731106
31,23481622.208690025
32,23266179.51148671
33,23885613.880031638
34,23437094.071774624
35,23439394.486077182
36,23487642.786900666
37,23573560.147908267
38,23307722.359882496
39,23495712.57334162
40,23283967.479288287
41,23419213.41172211
42,23582228.038215976
43,23239004.419565775
44,23386179.319692533
45,23543293.903253995
46,23837747.60500051
47,23948359.540943258
48,23344214.04249159
49,23810877.752603617
50,23027331.478775255
51,23812476.071964923
52,23342166.691906124
53,23845957.650174487
54,23537329.29300272
55,23268681.16401052
56,23325923.34122811
57,23348966.466644302
58,23338290.069390394
59,23361672.541832928
60,23596935.074720453
61,24035536.214377988
62,23166062.271566536
63,23245042.507881716
64,23497981.678441487
65,23192756.93704894
66,22993875.907220095
67,23304872.995606244
68,23247543.1454855
69,23363887.01163888
70,23535576.44382334
71,23296684.875034895
72,23633721.671932686
73,23446667.408313077
74,23622594.224593002
75,23462687.406801905
76,23606893.818105686
77,23313126.38814164
78,23913037.274005946
79,23502165.393716887
80,23207923.907264348
81,23407715.80918448
82,23179417.11902169
83,23439492.552090194
84,23151345.023680024
85,23230826.050298974
86,23241346.30633046
87,23389707.322798315
88,23314432.619238324
89,23252399.04667788
90,23822606.179653432
91,23909555.411028758
92,23357603.421755135
93,23407382.207277842
94,23676184.14792402
95,23755603.687518254
96,23610684.01880462
97,23497949.556787398
98,23811028.485990774
99,24361889.45808891
100,23413965.950229984
101,23518512.432218518
102,23692797.990292832
103,23450111.785855804
104,23327565.686248396
105,23852350.92240527
106,23220366.200200588
107,23394976.602981687
108,23228533.895558007
109,23445162.00163107
110,23367416.74413227
111,23051781.656326856
112,23411753.925335057
113,23768628.669843405
114,23559547.650050815
115,23457634.316345487
116,23221398.91580867
117,23527494.57110139
118,23417019.838920638
119,23792748.96171811
120,23764043.071379315
121,23769364.07648984
122,23748427.680990558
123,23485618.17253653
124,23669443.35811213
125,23699053.313772723
126,23475380.769501094
127,23753739.42984919
128,23499160.11749016
129,23393542.540556636
130,23780018.832123492
131,23926024.36044213
132,23963783.264116615
133,23497390.900473412
134,23614139.39664511
135,23559680.67851123
136,23167739.898683786
137,23289740.543901313
138,23053040.39591531
139,24042245.80600556
140,24015666.25078139
141,23433586.843351338
142,23575073.43930905
143,23040878.09943062
144,23386399.974511564
145,23398970.481739048
146,23571720.343255837
147,23761795.504571583
148,23498995.144153815
149,23703554.377326824
150,23385046.097875677
151,23290046.138245177
152,23396137.530585982
153,23530998.872011185
154,23332083.87392468
155,23179232.565574195
156,23701000.92333898
157,23691771.496589534
158,23545135.13190622
159,23294652.442794777
160,23393331.593274742
161,23368763.665597223
162,23310555.588424712
163,23960755.656958498
164,23171722.4125209
165,23460873.39229476
166,23074518.111161042
167,23742545.037319943
168,23762653.280729514
169,23512155.474158246
170,23625730.84622912
171,23984347.452932086
172,23684572.67375671
173,23588489.98067305
174,23466704.00656548
175,23825261.862250753
176,23300503.971772633
177,23596259.55000142
178,23540945.210198585
179,24046957.91962926
180,23089775.144390576
181,23522426.09123739
182,23647380.512495294
183,24066681.616226945
184,23330161.869739756
185,23547392.87494023
186,23565778.8769975
187,23360873.98466194
188,23368718.653552115
189,23717569.28622766
190,23483669.501684945
191,23451042.64206462
192,23551559.446644604
193,23379723.72327628
194,23556609.029739767
195,23721376.328671522
196,23540094.522093233
197,23393734.29495305
198,23108209.181315325
199,23186539.274591308
200,23182192.534006733
201,23480354.91161012
202,23474976.88824588
203,23666374.434943426
204,23435670.13010402
205,23661611.628051326
206,23274842.417616002
207,23402496.82920731
208,23334793.04271801
209,23678467.710526705
210,23440926.378723253
211,23218989.972624138
212,24025947.128304057
213,23307179.30053576
214,23767594.859557364
215,24076111.756054536
216,23451036.316588886
217,23634678.20891625
218,23375888.80909761
219,23663254.662846427
220,23580957.194238547
221,23374089.846178588
222,23601561.399480835
223,23480299.17254141
224,23410899.090072446
225,23311095.907735992
226,23749684.226459038
227,23485834.602562215
228,23627433.405020125
229,23250778.352364928
230,23230789.046821617
231,23085274.545716964
232,23728086.168537732
233,23328039.950605895
