1,12476442.325914336
2,12246242.075109012
3,12508813.549356278
4,11864112.009580076
5,11600780.838809853
6,12291440.063691944
7,12126780.650587488
8,12127884.52295962
9,12239006.590222452
10,12106476.70930646
11,12115824.805253489
12,11521841.493598549
13,11777743.874745112
14,11820933.445802916
15,12114718.072756011
16,11747955.000000002
17,11452529.648181552
18,11916515.95623253
19,11914917.770192202
20,11963847.29595877
21,12294048.598302936
22,12381937.672348492
23,12066510.570246255
24,12054368.692998214
25,12378616.79384427
26,11790842.614741001
27,11720267.349827047
28,12203516.999999998
29,11913461.838345416
30,12114458.178912843
31,12159105.17862634
32,11685984.744707523
33,12149964.524619361
34,12074550.842279077
35,11696099.621761782
36,12187258.385965824
37,11861490.59980264
38,12317049.113265514
39,12045545.000855856
40,12096881.655688312
41,11410432.961007215
42,11717071.846644547
43,11564827.311851436
44,12431489.735627344
45,11994165.928602085
46,11604200.803337667
47,11759259.924148599
48,12021538.101177454
49,11880715.407627014
50,12339729.964675797
51,12664943.65352119
52,11965886.435506029
53,11534825.81418521
54,11289675.073249439
55,10891028.83457192
56,12150413.460040404
57,11995480.512425188
58,12182740.925649116
59,11414266.468192277
60,12087897.902322004
61,12113636.029385265
62,11771293.242280273
63,12027279.798006622
64,11898454.06615643
65,11605390.379858283
66,12202629.136343006
67,12303237.260295058
68,11893778.249963028
69,11715163.954429379
70,12585204.321763264
71,11697261.611182395
72,11665104.0798683
73,12339852.192063427
74,12484330.95630753
75,11403690.263906937
76,11435841.936282596
77,12136960.421192965
78,11340920.65906876
79,11797218.585375374
80,12166760.019548876
81,11094055.956662629
82,12077110.650361046
83,11421588.977107864
84,12283772.948004415
85,12440311.13599527
86,12325852.918288888
87,12656057.357948264
88,12266223.055655656
89,11807995.033912962
90,12028136.693129089
91,11844661.744044114
92,12633429.215874474
93,12221837.130335705
94,11961421.626527047
95,11929699.837107204
96,11782012.503727414
97,11933528.12014401
98,11541404.180783948
99,12027497.309681594
100,11867365.448090507
