1;9829681.261761632
2;8608655.446381483
3;9365635.842157654
4;9071709.624872241
5;8473297.681287494
6;9850812.874106294
7;9541992.9932867
8;8861825.55861809
9;8430320.892011378
10;9525417.287937596
11;9351681.006168827
12;9155019.226099668
13;9514454.817239212
14;9738004.806820393
15;9023331.137425719
16;10095192.873674998
17;9501830.51259023
18;8856254.925282931
19;9572212.511254441
20;8468228.648566745
21;9029195.229962727
22;9145498.37444407
23;9428115.513289388
24;10181616.019816462
25;8792312.572214376
26;8743988.446051365
27;8624720.509285653
28;9152698.887422802
29;9146761.398978718
30;9266888.407958508
31;9512101.905828487
32;8834238.901384994
33;9090304.032120986
34;9699146.08847086
35;9498783.341275701
36;9033711.419414338
37;9690828.769743359
38;10335057.053812774
39;9193033.135289466
40;9674155.381661136
41;9854935.886839068
42;10233989.729305992
43;8923276.160974322
44;10228715.198054899
45;10290056.769967161
46;9680262.301711883
47;9754696.095046531
48;9559809.068814123
49;9372915.18838286
50;9754905.950623501
51;10069593.048735507
52;10149063.241278822
53;10160845.215778517
54;10377999.273793204
55;10303414.484358905
56;9991308.834179847
57;10642125.119798489
58;10324022.295698144
59;9619514.649161
60;10931266.19971272
61;10615309.318914915
62;10376588.572121935
63;11249945.398752674
64;9837758.60261412
65;10905041.834026866
66;10016308.516554054
67;10489333.982473888
68;9800387.608953163
69;11154467.339173913
70;10441232.938207923
71;10313178.441814061
72;10619791.919994164
73;10553956.986677283
74;10648725.760275956
75;11225826.08291549
76;10573268.851529106
77;10094165.863012154
78;10418491.755815696
79;10627089.590728387
80;10662338.892303653
81;9858713.742416728
82;10362269.719669107
83;11347695.800572963
84;10947322.70668564
85;11028036.395651583
86;10835464.04786013
87;10561520.687614353
88;10071593.068571147
89;10459624.37349647
90;10510166.667779457
91;10381526.062114265
92;10540778.767724462
93;10502557.409622757
94;10724174.972722288
95;10731230.280468984
96;11192794.04729728
97;11517385.499690747
98;10504861.373571116
99;11264611.556689424
100;11663985.173659801
101;11031739.590660311
102;10519709.471365852
103;10579627.542322362
104;10782659.87321637
105;10948111.761590175
106;10441647.50801394
107;11128094.995159406
108;11259420.083382726
109;11413664.619663205
110;10475841.48274292
111;10267157.12096416
112;10682677.649800383
113;10266141.571237616
114;10681441.278078374
115;10584565.825896963
116;11404297.694332907
117;10999165.592059318
118;11539706.202608902
119;10856688.002644038
120;11190042.608078416
121;11043954.769397102
122;10643312.000524133
123;11509418.26524107
124;10692612.228244932
125;11222994.583147548
126;10568384.510000309
127;11332968.070440818
128;10724860.6575315
129;10979571.390559645
130;11278418.769743
131;11136816.99954477
132;11095600.940184021
133;11242620.15837144
134;11048785.708868638
135;11154142.978017114
136;11175982.392539648
137;11129881.170359628
138;11659232.667706715
139;11636760.0
140;10320449.350968612
141;11234561.327233616
142;10335456.204797944
143;11874123.194497187
144;10919906.77340631
145;11074999.724929575
146;11093495.246880058
147;11035641.125310054
148;10805825.825273462
149;10363936.766404862
150;11144963.220305452
151;11117501.679288214
152;11340523.268956585
153;11051623.780266145
154;11185929.0
155;11274074.337603204
156;11362475.708837857
157;11502448.538883707
158;10979937.630153487
159;11708723.105761169
160;11236040.95238128
161;11206309.15269097
162;11128677.235603243
163;10757682.827320615
164;11304676.8340112
165;10590008.211013446
166;11578587.616373254
167;11482475.077049196
168;11185320.629206723
169;11147143.684856534
170;11178515.63572741
171;11205446.921225004
172;10790274.468204813
173;11548332.488500228
174;11530088.591886781
175;11094161.851953713
176;10585467.019490067
177;10651622.189502439
178;11680455.130692896
179;10738330.732146973
180;11795322.829141118
181;11207837.273072189
182;11228193.94015471
183;11764514.47431054
184;11013668.884393182
185;11094555.200875092
186;11408514.320931071
187;11012875.600177234
188;10968568.965481395
189;10959929.502095962
190;11394678.013764074
191;11406030.903407142
192;10054518.746705206
193;11249538.544416863
194;11605584.585074132
195;11572565.854437644
196;10780806.329319337
197;11375106.326942895
198;11512905.1530665
199;11164670.397267256
200;11775325.74090079
201;11088169.056752374
202;11773934.416670613
203;10563778.33366074
204;11453310.5491428
205;11004763.240991853
206;11112934.815324256
207;11171350.484837858
208;11572638.465941321
209;12085109.623516127
210;11696862.52752314
211;11189430.462289292
212;11647478.703443825
213;11532924.862656739
214;11026220.294218272
215;11841281.677668234
216;10959735.87289614
217;11642658.090869566
218;11253486.593007682
219;11512932.253315745
220;11867717.16955036
221;11243853.146769041
222;11653058.670422826
223;11562126.460896583
224;11649648.702092338
225;11724904.390893318
226;12047457.529987408
227;11203830.501088547
228;11753520.33578736
229;11911781.881068993
230;11571940.395793311
231;11182566.054716455
232;10902461.35995848
233;11704472.01945224
234;11158273.53707701
235;10966128.932584664
236;11859696.71864366
237;11186928.457554916
238;11244259.968737585
239;11090615.996230753
240;11913690.549245358
241;11169184.979071427
