1,11864758.416874198
2,12554661.924954344
3,12153452.717818098
4,12043887.26023119
5,12057315.099473014
6,11668029.35129503
7,11970616.627634754
8,12242503.38197052
9,12073450.488913802
10,11656690.371335171
11,11946536.73773696
12,11560095.74314
13,12473786.609068682
14,12167381.266283924
15,12007820.793426905
16,11836801.979688529
17,12069391.654170852
18,12078320.170086922
19,11948945.890312422
20,12077596.99610813
21,12457767.000000002
22,11867617.812990116
23,11856374.53452923
24,12170485.923989655
25,12188983.156049041
26,12101920.579247627
27,11569593.442965975
28,12076373.308528958
29,11252988.225634776
30,12396444.847303566
31,12284461.455866424
32,12586222.62933729
33,11939485.27542175
34,11550411.567487145
35,11874992.158224069
36,11856625.522618907
37,11723619.968148107
38,11352478.518045085
39,12415992.254513923
40,10597779.991274029
41,12035343.799212562
42,12511530.433936
43,11627773.54018944
44,12147088.902148066
45,11477765.4051067
46,11588265.678622002
47,12150664.684927575
48,11703730.316887442
49,11804946.450570358
50,12440363.10392741
51,11713617.99491287
52,11744070.45137091
53,12209372.856884684
54,12474684.083410146
55,11865229.416938206
56,11739813.368857183
57,12022551.599905135
58,12698962.422561508
59,12078018.213564562
60,11750276.761344597
61,11914810.389858691
62,11914076.205101226
63,12041056.592187611
64,11503236.535674075
65,11788414.948459703
66,11910799.393968992
67,12211605.684001038
68,11598338.300557168
69,12225501.779983798
70,12379751.405170852
71,12124964.270040745
72,11702814.559369035
73,12562208.363391891
74,11905384.108094577
75,12334752.857136257
76,12096731.725184027
77,12481186.880085269
78,11822229.685306331
79,11867423.545379808
80,12305462.415300142
81,10963197.276529893
82,12112102.701305484
83,12067388.745558763
84,12106292.522112744
85,11460606.777274376
86,12049035.975294348
87,11215490.820219608
88,11845318.855963638
89,11311918.882268116
90,11533999.709050413
91,11897986.003778324
92,11619126.17699909
93,12178729.26153035
94,11681295.946820583
95,12232016.396984976
96,11814000.921988312
97,12336930.167116381
98,11824498.658747982
99,11630086.464412244
100,11352843.365798814
