1;23277696,03110707
2;23359540,74018766
3;23317745,74618852
4;23647847,42209907
5;23542510,346140806
6;23402700,96682939
7;23827604,18258285
8;23560312,14369653
9;23843148,446930744
10;23208191,3437018
11;23748989,536690395
12;23435172,885392144
13;23374065,133966506
14;23316814,730131034
15;23085283,49137842
16;23018869,77205149
17;23384416,3520048
18;23573631,958533607
19;23076901,24507105
20;23121892,578873824
21;23466568,6343229
22;23504712,44916094
23;23612520,41031992
24;23070032,067922056
25;23257559,65504157
26;23348440,624387782
27;23570457,953605462
28;23475724,477856457
29;23502949,298247527
30;23519920,63130283
31;23765621,565921742
32;23469381,374065325
33;23497588,59837752
34;23727742,986123085
35;23968444,28890977
36;23508758,286104616
37;22883656,181394152
38;23513913,00489482
39;23603571,185866535
40;23561887,20291294
41;23525223,354375344
42;23769551,628317233
43;23666398,035807583
44;23312036,126692828
45;23457201,56871889
46;23453898,891762413
47;23173385,344735064
48;23340753,32952779
49;23298209,888161182
50;23528390,192608483
51;23788218,638348967
52;23523187,714751024
53;23516930,621187367
54;23439700,274613142
55;23393902,92003261
56;23254134,72320289
57;23474163,325484246
58;23591753,718393076
59;23450781,6082724
60;23327530,058352727
61;23434508,32300348
62;23657645,36782223
63;23374734,92743976
64;23179972,558496844
65;23445908,50811146
66;23187990,131943677
67;23137350,68852975
68;23056993,63013319
69;23359070,196106203
70;23759799,01406526
71;23382055,05223599
72;23215617,8696322
73;23620035,56150582
74;23427491,806085452
75;23319182,49618602
76;23587273,383461557
77;23395078,46817125
78;23612443,41152355
79;23338475,292208813
80;23705045,612156823
81;23214573,639408235
82;23799540,315396048
83;23438891,32606172
84;23762368,88305174
85;23411349,344224248
86;23232731,39478106
87;23748406,735540845
88;23391127,782842938
89;23956286,616372764
90;23325003,445393246
91;23635906,91058738
92;23446474,54971544
93;23407297,808568258
94;23532284,08287831
95;23411635,15740268
96;23727365,177862104
97;23543118,24944723
98;23107542,49831661
99;23621063,887150306
100;23267642,212503575
101;23316337,33972078
102;23137252,15096112
103;23275633,022257652
104;23371642,439191192
105;23618015,156936258
106;23502330,069461856
107;23139214,582989726
108;23683990,071020063
109;23019706,346284147
110;23807009,984591562
111;23266121,201417062
112;23480778,622721992
113;23297613,946764912
114;23666546,155757226
115;23642872,573769823
116;23038405,54396316
117;23592793,100832257
118;23506592,24226946
119;23534118,106433723
120;23421114,232506942
121;23775859,951457724
122;23158843,304849554
123;23384827,492303602
124;23364454,470257305
125;24108098,289194062
126;23106326,56338472
127;23577618,655938882
128;22980849,192807775
129;23732094,73534611
130;23493054,562911544
131;23328121,40637303
132;23381395,233586837
133;23380416,565043874
134;23269373,989910945
135;23125907,651437286
136;23489020,715738997
137;23413823,923134785
138;23384753,403190788
139;23304772,849707775
140;23636618,355377316
141;23745567,528080158
142;23386689,391969882
143;23666658,422573246
144;23392462,391552977
145;23528149,433072206
146;23239370,4118907
147;23329721,199478086
148;23224418,176986936
149;23444207,467081226
150;23351062,464074474
151;23122277,419642705
152;23188711,113143995
153;23393487,963853408
154;23287641,05645359
155;23428020,168304816
156;23457288,948181126
157;23459709,283471756
158;23359809,363940086
159;22941919,777028233
160;23725796,30298901
161;23455559,631116115
162;23048744,12226197
163;23627443,10875477
164;23089305,67697701
165;23412171,196362656
166;23214588,616350777
167;23120958,897131786
168;23026608,288158298
169;23394224,286889307
170;23661930,01625651
171;23447601,476114325
172;23435852,48725091
173;23570127,888819303
174;23641778,206006125
175;23190424,77162881
176;23038194,59655279
177;23628710,93163161
178;23514403,17140814
179;23311509,02998444
180;23498900,347950533
181;23404574,903463267
182;22984413,80527846
183;23606479,131321464
184;23264131,21148799
185;23612098,82282901
186;23440823,85066168
187;23604753,72542254
188;23776432,37509271
189;23291816,2696038
190;23600732,77089186
191;23344936,27746153
192;23517920,3878193
193;23282875,40133754
194;23760523,52963991
195;23366851,821017407
196;23664000,787372336
197;23477688,91258343
198;23460904,044427488
199;23389919,738633446
200;23223969,434112478
201;23621474,835167103
202;23208580,226523016
203;23485432,955546286
204;23518538,55243398
205;23463126,697266802
206;23126208,57744412
207;23703904,391544957
208;23177103,614244707
209;23056356,90556949
210;23494809,7265594
211;23409615,946100984
212;23575019,271625675
213;23255060,51629444
214;23397676,084388047
215;23699371,550660655
216;23003628,63161122
217;23406067,0033531
218;23231974,528565556
219;23304872,482461553
220;23496920,35647511
221;23963071,712953303
222;23502751,463903837
223;23385603,55697378
224;23007123,014461543
225;23568702,07277899
226;23457689,003366984
227;23364230,76077654
228;23116109,02274936
229;22986357,029749602
230;23472219,532554146
231;23182713,478621013
232;23268555,608349774
233;23428346,26759493
234;23663243,52001787
235;23252608,230833508
236;23510645,39942578
237;23439484,709839553
238;23660641,72433311
239;23137858,546371285
240;23415895,950233378
241;23614402,34922462
242;23364474,866215866
243;23540352,99905695
244;23697777,329472017
245;23649891,76960116
246;23400039,50079926
247;23803546,277597856
248;23535025,13193273
249;23291113,700976036
250;23046979,599255864
251;23556500,092063244
252;23514910,312233593
253;23306617,500268158
254;23436429,446092278
255;23013960,031720646
256;23456582,519170377
257;23558541,433496833
258;23348956,374040157
259;24177373,97817303
260;23644051,299788997
261;23395439,43839606
262;23094223,06962228
263;23406168,540756017
264;23588004,16818436
265;23923351,98307644
266;23215458,71132636
267;23207282,73445676
268;23136074,14020962
269;23326324,967548087
270;23997157,474799626
271;23420067,40518045
272;23524868,9533582
273;23377850,75348954
274;23201617,869457673
275;23639127,720788546
276;23828782,18584936
277;23348935,71563965
278;23481060,031475056
279;23271534,547036592
280;23381352,954075966
281;23393789,42880768
282;23327934,307834875
283;23389921,987271324
284;24057429,764039584
285;23286960,676645815
286;23627847,729133476
287;22983772,983326152
288;23752407,83597565
289;23455706,102644708
290;23505578,154207315
291;23281753,042753223
292;23926937,678523462
293;23829969,26046839
294;23689476,60696235
295;23596574,186941274
296;23112940,12282446
297;23713256,969573997
298;23487499,12261124
299;23714931,642660137
300;23499413,801413562
301;23384577,42470037
302;23705852,080886174
303;23179655,913487628
304;23423347,26460761
305;23298063,455768447
306;23146856,897961646
307;23591448,356156632
308;23611320,59707673
309;23360905,450788226
310;23786543,862359043
311;23181007,50701301
312;23182299,03237402
313;23018187,493583836
314;23206518,72848573
315;23265434,051478755
316;23676800,567770742
317;23393768,071057312
318;23552545,46857946
319;23592844,899664965
320;23386858,03575593
