1,16098033.803779438
2,16647688.664670637
3,16453105.696662609
4,16113447.270283578
5,15925994.25081386
6,16535132.633421682
7,16615703.883996729
8,16500591.323965674
9,16446910.765446505
10,16695513.130408363
11,16333843.568756707
12,16643374.421935694
13,16334713.965532085
14,16267753.634332083
15,16015298.428466948
16,17004790.79859583
17,16666049.571294075
18,16279382.579719229
19,16485236.418947732
20,16630762.956051067
21,16588414.184111388
22,16214763.833596487
23,16295456.511570701
24,16367916.008090587
25,16822231.067330733
26,16938324.621275656
27,16449190.367687458
28,16868649.11364517
29,16342178.808211196
30,17032826.349064134
31,16436227.804263487
32,17007658.27032755
33,17181551.888952594
34,16841977.206727665
35,16936037.455789756
36,16748057.081780473
37,16589831.908144973
38,16525704.794505883
39,17164569.22390893
40,17143748.94727498
41,16524948.513257321
42,16842072.190815084
43,16972438.45267372
44,16821623.809033237
45,17350592.906667978
46,17307178.640545875
47,16920867.53799537
48,16826358.92265855
49,16800729.93787616
50,17287977.179691438
51,17504188.645214573
52,17324401.25332758
53,17921881.67813862
54,17473509.882004105
55,17663415.605632648
56,17674367.48872766
57,16935761.69063861
58,17432159.71633211
59,17032279.660642333
60,17120575.283270087
61,17834773.74760483
62,17461182.74940471
63,17581293.325041313
64,17512145.88366502
65,17521381.353981342
66,17521446.697365686
67,17201819.81544216
68,18204641.69150034
69,17725438.785200678
70,17732144.456214167
71,16873116.034632497
72,18158064.92498529
73,17237145.006018005
74,17940201.822182737
75,18130417.49627237
76,17471275.955058623
77,17106070.04948659
78,18140083.95230221
79,17305802.07239893
80,17603345.19479416
81,17425597.182412308
82,17662245.97614915
83,17081303.52795368
84,17564867.12419574
85,17134400.902822204
86,18338955.532108583
87,17893282.946207736
88,17967482.735335104
89,17463317.731760614
90,18638006.78597164
91,17762676.03186796
92,18095451.694963075
93,18016236.613438606
94,18074990.68824426
95,18081100.286619667
96,17929920.751163177
97,18484026.931183748
98,17894318.82914615
99,18226911.370311566
100,18055601.177246194
101,18210855.103281096
102,17705069.897079505
103,17778294.664087113
104,17686751.512834076
105,18076675.951295964
106,18311196.92814928
107,18106176.2023653
108,19065188.655487157
109,17845708.755877405
110,19027060.78957616
111,17588582.494571026
112,18058493.06716411
113,17714559.230731204
114,17921407.814443722
115,18634214.853261475
116,17940763.12610285
117,18782507.99369803
118,17932025.54528723
119,18810254.814093646
120,18210203.588501357
121,18341317.90264283
122,18752998.223843414
123,18229754.324181132
124,18155372.793528162
125,17942673.081979517
126,17892654.63867895
127,18240913.96472157
128,17902941.97108029
129,18155764.908982154
130,17935246.445333727
131,17811340.308967955
132,18503132.67563749
133,18191607.79116726
134,18046114.45478066
135,18838503.07050973
136,18293948.016679253
137,18112659.64878711
138,18372867.260917656
139,17918185.084248714
140,18286622.215485442
141,18497272.636860274
142,18546473.190724898
143,18428628.247934557
144,18934774.580760177
145,18483405.4156688
146,18809128.16731879
147,18860600.494085327
148,18549605.446615443
149,17856184.19150582
150,17895875.91734563
151,18710113.317996837
152,18814972.464907568
153,18730340.259802602
154,19063027.327530812
155,18879139.248458043
156,18764798.27170437
157,18099043.149119325
158,18580786.98546516
159,19014737.31106947
160,18278719.353436545
161,18776881.40436427
162,18493758.622182604
163,18490557.328441188
164,18703828.084472947
165,18707271.240652375
166,18987390.77143381
167,18290023.270522136
168,18896332.81436403
169,17963607.105168425
170,18550625.8795958
171,18508585.938055
172,18555208.722540762
173,18552858.163150262
174,18076672.290189844
175,18534405.232972816
176,18476863.150439203
177,19575611.997916184
178,19407245.203717258
179,18094675.904332332
180,18147599.488073014
181,18958129.11878808
182,18580786.77366484
183,18683292.2082065
184,18588870.46253032
185,18981769.296738636
186,18607473.80695298
187,19105069.088421162
188,18808778.886626683
189,18694197.398114417
190,19197202.64484519
191,18584897.0251696
192,19310598.53949141
193,17951032.61392263
194,19303528.61314342
195,18518647.46674252
196,18898029.824773025
197,18608947.799195632
198,18770463.63599763
199,18264231.934681296
