1,18249414.1019776
2,18171284.482639037
3,19014797.59864194
4,18675705.98494288
5,19198440.85054767
6,18612721.324580997
7,18102878.162647933
8,18087769.899384867
9,18561101.055123646
10,18374947.052368786
11,18355057.595485754
12,18827524.181299333
13,17895278.83497842
14,18830732.66490066
15,18947484.97481601
16,18503459.865563422
17,18761835.76155498
18,17827205.355072044
19,18895493.131668817
20,18536949.529296655
21,18611926.806227602
22,18710385.845314376
23,18321418.556318067
24,18513546.3533104
25,18561186.087413646
26,18351879.83001816
27,18232633.001118746
28,18585104.336090945
29,18418514.239728022
30,18988413.448361482
31,18673094.3643377
32,18226767.785900924
33,18660194.58231012
34,18328652.54114862
35,18680059.88270045
36,18088472.50586454
37,18614422.00039938
38,18784650.521359123
39,18915706.741215616
40,18735825.372867808
41,18492141.63084344
42,18345377.622586016
43,18566751.9763584
44,18844980.327786833
45,18712052.613538228
46,18892459.734436788
47,18678006.194725893
48,18740538.03975297
49,19272813.261569228
50,18423818.454177335
51,18855273.109736674
52,18049559.740814645
53,18265472.84373719
54,19019615.087080806
55,18551086.00592212
56,18433863.029366788
57,19006020.053607617
58,18627907.09331938
59,19146376.675558947
60,18483225.716953516
61,18702446.19847419
62,18881635.50345055
63,18935604.86124673
64,18483762.547080085
65,18343404.351269457
66,18573827.347607184
67,18372258.13263514
68,18712635.228272572
69,18701130.09385032
70,18762778.715502374
71,18719892.68480784
72,19316163.01083707
73,18747136.956225954
74,18965064.159866102
75,18384255.455425356
76,18423378.981131837
77,18422922.76003565
78,18230006.001760624
79,18862250.037539404
80,18739717.01398279
81,18860249.77662657
82,17899394.24054687
83,18816702.823160853
84,18805627.37454652
85,18440853.86399194
86,18840116.023574244
87,18568267.281854957
88,18277407.226006754
89,18354793.439236965
90,18428424.499013625
91,18429660.36435516
92,18419784.09642593
93,18986991.802020695
94,18830690.321521305
95,19039632.248284098
96,18919931.823293217
97,18228581.24067761
98,18195271.30506926
99,18380826.0987659
100,18198530.503851775
1,18559828.392842267
2,18800550.617712006
3,18655367.779375963
4,18824133.710325472
5,18150289.55599382
6,18958559.765702687
7,18284341.169887673
8,18574046.828110483
9,18719529.414306834
10,18381077.465623196
11,18916406.59733883
12,18453412.498703953
13,18415486.895529468
14,18184722.04526524
15,18505109.229021154
16,18644585.652200308
17,18288234.772442505
18,19032405.30879972
19,18439971.906927902
20,18481971.102435127
21,18154121.73086173
22,18343494.05133047
23,18720826.058547683
24,18538387.21071069
25,18788070.686492033
26,18660113.706996765
27,18096353.885349184
28,18741592.23118038
29,18670274.09505572
30,19012918.340913616
31,19038058.09188596
32,18679875.59143153
33,18074693.76771728
34,18673935.65903261
35,18797428.114327893
36,18611771.079279013
37,18410326.732452624
38,18991973.58581279
39,18524194.659499507
40,18099304.47958972
41,18356131.54867856
42,18673729.351042025
43,18392359.42235891
44,18401405.754948243
45,18688871.581294544
46,18860000.272552017
47,19190662.033745717
48,18703620.515748683
49,18759589.576286778
50,18361631.359600965
1,18704239.08439131
2,18312771.485092334
3,18107726.869079627
4,19082049.061880838
5,18620178.236502334
6,18919009.437736098
7,18790826.419348277
8,18688448.186265185
9,18657452.510343675
10,18845968.712795988
11,18407059.175136235
12,18324193.029079597
13,18263719.97170134
14,18587911.361327596
15,18512506.239752788
16,18546495.00052919
17,18632331.72901127
18,18870874.64854559
19,18385106.22106682
20,18443159.795501113
21,18707166.388584483
22,18725936.310728222
23,18714312.601858553
24,18713065.952526085
25,18701725.68283342
26,18468295.925031755
27,17943110.18206487
28,18983238.826637857
29,18765895.52406211
30,18790956.045859613
31,17843590.555246547
32,18677295.798617702
33,18737917.486345116
34,19294175.987557963
35,18389326.499994036
36,18629996.16078217
37,18509800.25190468
38,17832076.606065866
39,18673018.05374686
40,18215496.47296302
41,18644385.65125323
42,18439649.625719856
43,17749740.13870663
44,18350208.77047278
45,18243237.97274705
46,18350641.895343497
47,18330712.95170334
48,18367583.207400464
49,18246870.45782978
50,18800330.192598503
1,18799504.126053397
2,19013667.9469697
3,18399118.35670065
4,18598134.458720315
5,18085931.242858835
6,19086497.678151228
7,18686046.60554314
8,18615382.312492743
9,19142998.011195336
10,18377447.682652492
11,18160816.55600675
12,18263638.243520565
13,18765584.849989
14,18350369.839464836
15,18320900.321420763
16,18403170.55630676
17,18890671.34785373
18,17935528.81255965
19,18693327.66488731
20,18772675.21316981
21,18904882.141068157
22,19003338.35619423
23,19346982.012254063
24,18630352.88760619
25,18747584.44737159
26,18034579.29476072
27,18870857.922156498
28,19178598.393323865
29,18742284.65627772
30,18589074.064142123
31,18256905.764624912
32,18596578.82219161
33,18543419.471619137
34,18267336.80720301
35,18425116.75692096
36,18293547.803139497
37,18743235.83492782
38,18715946.319680393
39,18824265.19640477
40,18530528.450723518
41,18574133.979983814
42,18789391.37176686
43,18791716.44713257
44,18285395.917955607
45,18536506.972148318
46,18817348.770879626
47,18067896.317737255
48,17967007.889811113
49,18917136.995303553
50,18597976.937425006
1,18169487.008207005
2,18385356.07791581
3,18051439.22998319
4,18682258.082034376
5,18979595.200768743
6,18076757.062693197
7,18778811.777614605
8,19676993.3726981
9,18702384.536605544
10,18503508.549788408
11,18512003.12801907
12,18621498.31669465
13,18237810.693552315
14,18539583.457429532
15,18769143.028477732
16,18712267.40207126
17,18350044.674322177
18,18655373.289908666
19,18221540.173323724
20,18485945.274023324
21,19016889.088332828
22,18545098.59429471
23,18198036.056563
24,18815303.24654402
25,18534164.597524654
26,18202213.092571497
27,18539527.801628657
28,18145577.110923935
29,18243129.648910746
30,18590161.617822222
31,18471781.27381184
32,18091382.51601865
33,18279930.230366334
34,18229574.09637382
35,18222514.565132912
36,18232581.04125543
37,18499788.40653163
38,19224086.807462037
39,18606112.358861424
40,18865833.66535874
41,18711902.6947596
42,19301917.749196228
43,18924470.57566466
44,18442791.22781932
45,18768889.875590656
46,19180040.741374258
47,18095826.07399873
48,18207449.131421212
49,18267697.46841592
50,18501568.467176985
1,18769547.236505207
2,18664814.613045275
3,18927091.673414133
4,18548722.19143879
5,18247581.594493262
6,18546541.483307704
7,18464601.11271244
8,18697501.208272975
9,18458730.68121402
10,18363763.4845081
11,18457555.960198104
12,18480451.887561746
13,18464033.26169886
14,19014775.381489404
15,18927799.86332773
16,18546093.462011386
17,18679336.84890224
18,18066230.92554873
19,18462121.186526347
20,18382179.577273555
21,19013224.679701418
22,18522940.59108112
23,18117514.288105562
24,18542998.883548614
25,18167149.806011707
26,18389702.51288497
27,18293595.98191935
28,18780746.87491446
29,18711693.62500487
30,18957106.262364157
31,18950454.70459692
32,18664537.792263556
33,18616996.622496363
34,18324144.860063404
35,18657966.538559504
36,18428903.99235774
37,18718750.370906085
38,18962720.46262522
39,18453235.061325382
40,18454280.124861483
41,18839617.249458306
42,18460427.499468412
43,18090848.639963053
44,18328134.94380154
45,18007119.289133973
46,18820856.42632101
47,18545728.656987704
48,18483231.332215227
49,18708012.406900555
50,18361447.620587938
51,18552211.059906974
52,17992300.319269765
53,18677337.491389435
54,17928444.298545316
55,18182215.437704522
56,18582113.052612983
57,18471557.73085509
58,18171851.24232844
59,18664517.06109677
60,18457298.241979234
61,19071965.1167376
62,19154043.323722124
63,18426090.272207797
64,18929557.08959464
65,18413262.42561937
66,18269530.56265731
67,18294024.293526758
68,18357008.648332167
69,18325082.694188755
70,18159209.864909075
71,18471675.9063088
72,18478667.640356295
73,18768446.470470674
74,18509864.036296025
75,19465792.849960532
76,18361699.90318894
77,18782915.815495737
78,18260605.986745715
79,18687354.46963773
80,18486490.517573915
81,18804137.35041962
82,18563363.34176811
83,18169896.585339446
84,18826573.730557945
85,18111500.291800927
86,18720628.711262207
87,18423384.231817394
88,18585108.970453072
89,18491015.07313961
90,18265129.300724756
91,18505549.6522172
92,18598687.206304915
93,18358588.720619015
