23168710.93;25980972.13;24646735.63;26426486.83;24102815.97
23100391.87;25794113.83;25316232.83;25901021.32;24039615.81
23432786.15;25840845.78;24248415.67;25701980.23;24124146.13
23507456.92;25618842.92;25154952.94;25795247.21;24145491.1
23654632.59;26362511.39;24737471.83;25323466.57;24341079.94
23504635.22;26058717.33;25450410.81;25583156.84;24167215.74
24131804.03;26141525.79;24915988.85;26147363.47;24231020.29
24126184.32;26017804.26;24503099.02;25770225.97;24248379.05
23271235.27;26345172.33;24919983.46;26052432.89;
23430326.39;25380326.98;24681847.39;25400504.4;
23186105.09;26211271.03;25106339.8;25770140.31;
23293728.17;26034705.52;24741365.48;25793762.7;
23173354.6;25453968.82;24903245.53;25587394.86;
23455051.22;26006434.91;25165945.32;25721618.59;
23952183.06;25735047.87;25361935.03;25760917;
23089922.91;25417685.05;24215978.78;25700386.77;
23471493.71;26327179.76;24866922.07;25708798.23;
23388598.93;26242010.66;24735983.8;25705203.22;
23131418.38;25813771.95;24890429.45;25365198.72;
23420427.79;26289716.15;24838641.87;25640429.64;
23354525.54;26187718.39;24915838;25972921.78;
23359307.55;25666588.12;24805921.89;25429521.78;
23332641.55;25504922.22;24294692.91;25436949.01;
23621165.42;25825299.69;24819387.14;25616718.09;
23354988.03;25801479.47;24405436.65;26035494.38;
24067718.25;25944810.51;24770045.21;26041982.21;
23518539.03;26310126.09;24741779.67;26057203.83;
23631665.83;26249653.44;25530921.06;26414973.25;
23572261.85;26038618.96;24699734.29;26057780;
23758662.94;26162762.52;24936973.92;25696610.61;
24022109.07;26251197.93;25310189.96;25937780.07;
23201415.46;25704741.69;25036416.6;25970924.97;
23485502.12;25555428.05;24625192.38;25965119.04;
23183040.93;26080391.85;24867945.85;25630372.81;
23319910.78;25397992.41;25115016.13;25754777.01;
23382603.9;25700026.6;24804007.43;26089698.73;
23811963.91;25678906.04;24404267.54;25949673.24;
23750770.85;26436140.11;25136447.45;26018286.02;
24099911.8;25893755.47;25198777.19;26154599.48;
24009421.44;26212492.85;25361459.35;25894651.66;
23503870.52;25838567.5;25227737.3;25998162.73;
23656323.51;25280985.1;24939207.72;26061088.93;
23330871.12;26041881.97;24698057.12;25612505.15;
23757008.34;26210561.78;24479602.15;25826291.89;
23363224.47;26081268.79;25060496.23;25197358.52;
23426298.91;26334921.73;24674832.99;26132306.28;
23366887.33;26132990.34;25588792.73;26309148.95;
23294953.05;26375073.83;25018989.33;26196623.6;
23426671.67;26121836.79;24493959.49;26685171.86;
23527157.32;25469562.83;25094708.41;26218711.94;
23144209.69;26072971.03;24736363.53;25583812.47;
23279858.29;26291908.85;25132351.69;25283600.31;
23142234.79;25338632.44;24272224.28;25821044.07;
23317095.57;25781065.17;25233234.69;26773814.19;
23949070.18;25731696.94;25169284.22;26562981.13;
23748329.65;25859169.92;25427547.89;26054416.2;
23153051.37;25937575.14;24975872.8;25980866.26;
23327813.48;25345328.14;25315494.51;25927567.91;
23388435.76;26125439.29;24886400.22;25908750.69;
23244913.41;25940807.05;24284067.27;26171794.99;
23185501.21;25816251.15;25213999.03;25906143.78;
23360434.15;26231969.79;25112014.66;26095016.29;
23644402.33;25413758.69;24686433.91;25637504.86;
23229266.33;26051013.09;24974505.27;26027604.89;
23157487.05;26060069.39;24401001.97;26095298.66;
23409231.07;26222269.6;24733662.17;25674259.61;
23229583.72;26113535.52;24657109.9;26072511.14;
23500395.47;25917382.27;24637642.9;25750193.22;
23405409.51;25910044.96;24863508.61;25593594.76;
23637440.05;25394391.55;24619379.64;26431970.1;
23302671.3;25781359.76;25070537.01;25759717.47;
23527061.31;25978485.79;24661370.1;25395769.74;
23379859.14;25742212.86;25444196.53;25794284.95;
23355780.38;25555188.17;24878599.92;26052041.64;
23297007.02;26046354.91;24537320.05;26154832.88;
23263730.34;25655601.92;24898919.84;25970918.09;
23214098.33;26531651.65;25115364.14;26549691.28;
23555342.8;25624032.65;24514518.11;26061379.96;
23555683.61;25903151.55;24782454.48;26163461.09;
23183639.54;25752285.6;25648075.46;26459701.48;
23417022.73;25685209.83;24808283.63;25886320.2;
23130696.85;25642775.48;24492908.44;25872450.73;
23753347.57;26622287.67;24826780.94;25788555.03;
23686657.99;25862089.59;25046314.79;25891662.08;
23593617.64;26021641.79;24812264.79;25880928.89;
23428187.98;26136526.7;24876663.49;26034253.94;
23506381.31;26139011.6;25289101.31;25794126.41;
23460819.19;25981877.97;25069784.48;25308201.29;
23409950.2;26438001.3;24670952.23;25569516.68;
23424868.88;25766539.08;25184838.11;26395504.3;
23083825.62;26057109.9;25170227.33;26317900.81;
23489955.79;26163291.71;25390150.15;25628285.83;
23415527.53;26590345.55;25042159.05;25853095.08;
23358606.63;26002588.39;25162533.66;25939738.67;
23603154.03;25981779.3;24461227.46;26323979.5;
23654390;25843834.97;24594863.9;25974613.44;
23286390.3;25575433.38;24642992.98;25182346.2;
23539335.82;26441986.84;25182571.42;26174637.21;
23279773.66;25730162.78;25089025.77;25558121.48;
23649008.4;26058194.28;24612396.65;26348178.47;
23960207.17;26298757.07;25165074.87;26037292.59;
23932897.45;26005820.64;24887895.5;25953157.06;
23023861.55;26321753.1;24854631.13;26283028.76;
23312869.98;26145113.7;24161765.93;26191385.1;
23400374.58;25768272.08;24903006.83;25869884.88;
23848881.43;25816258.64;24868584.48;25996208.03;
23463047.37;25653249.62;24789659.93;26269040.48;
23987292.26;26151126.3;24896722.9;25728879.41;
23093859.83;25614057.06;24480541.72;25378946.68;
23397512.08;25878151.76;24518642.64;26496577.09;
23424717.63;26118342.19;24608705.96;26046163.91;
23063397.88;26188581.81;24768437.78;26332738.05;
23707991.14;26040823.87;24741859.67;25208367.74;
23352937.34;25708423.49;25569825.12;25754332.34;
23439828.84;25905070.7;25689419.53;25939264.47;
23663374.75;25771068.11;25225502.23;25990836.97;
23735545.02;26331241.61;25192354.85;26190037.64;
23352059.58;25391254.85;24667211.25;25565838.96;
23372350.16;26114101.48;25427630.05;26191526.68;
23758755.59;25986572.48;24200056.04;25646081.08;
23334224.61;26733470.76;24818699.86;26012823.27;
23604861.31;26636588.36;24949638.55;26073575.6;
23590587.65;25832157.79;24749072.65;26175533.91;
23202901.14;26097693.01;25014410;26222647.28;
23541778.75;26327237.3;25258724.81;25929115.52;
23612170.89;25559719.44;24874004.93;26178413.38;
23303340.86;25700471.78;25181224.96;25907432.4;
23704400.93;26059956.06;24806323.21;26112977.57;
23223645.76;25908785.71;24840328.18;26059092;
23243124.66;25961513.48;24691891.2;26081200.55;
23816781.01;26575001.49;24928697.33;26404128.7;
23398867.63;25773068.09;24481000.21;25383201.63;
24233746.68;25994363.19;24408794.64;26429554.16;
23544147.57;26623259.06;24895393.01;26065952;
23253715.87;26014861.61;24906722.6;25874272.58;
23756167.64;26344604.65;24851183.89;25583570.63;
23489794.48;26144077.21;25314851.45;25190749.8;
23665680.07;25827110.65;24598224.57;25994470.8;
23485672.74;26292691.23;24917476.29;25618627.21;
23067167.28;26039591.19;24650225.1;25562275.34;
23852312.05;25740022.81;24900663.94;25975537.06;
24014202.54;26125645.11;25100269.58;26468520.51;
23752270.54;25657746.38;24530754.21;26274294.18;
23354516.21;25856113.06;25159614.73;26055522.72;
23321774.76;25909600.87;24687232.16;25926103.59;
23720150.45;25933473.05;24886521.79;25984408.85;
23542806.17;25560205.53;25044266.21;25756696.16;
23637255.83;26150647.26;25254123.45;26064117.5;
23418101.63;25796062.61;24558676.17;25710016.06;
23346573.41;25947948.64;25298714.89;25634403.36;
23709215.11;26633262.43;25074693.16;25723410.66;
23371315.07;25771754.77;24735869.54;26073827.89;
23273220.61;25779709.37;24736811.48;25884093.27;
23568165.74;26390197.09;25343814.26;26062986.65;
23685409.62;25706377.26;24802857;25969403.09;
23284118.95;26157300.97;24925722.79;25793940.57;
23362320.12;25266485.68;24520822.57;26205809.08;
23234967.49;25935616.76;25099658.06;25779444.99;
23459043.88;26438792.93;24828214.08;26225072.89;
23701745.89;26071803.3;24954791.09;26384430.84;
23932232.64;25756364.08;24921971.68;25713095.81;
23437473.19;26138767.05;24739188.67;25723334.78;
23361969.34;26020474.28;24809939.99;26038211.37;
23544596.09;26253114.26;25525611.51;25949942.64;
23304435.75;26250666.83;25058653.79;25863846.1;
23635228.91;25755732.38;25306494.15;25696068.14;
23676176.81;25659185.43;25068973.85;25776579.89;
23425357.09;26112195.3;24842504.58;25876802.01;
23766225.85;26521768.2;24671634.82;26856955.07;
23463212.58;26055063.25;24841941.41;25838243.19;
23795480.26;25526324.93;25028857.93;26065094.47;
23844232.09;26034840.8;24981103.39;26000636.76;
23659780.01;27083439.74;24861437.05;25639177.43;
23747337.61;26216475.18;24654887.14;25513778.75;
23504569.3;26513728.87;24805181.46;26100702.79;
23197237.32;26019456.09;24790713.94;25813472.27;
23287345.69;25685917.63;24851308.08;25564007.44;
23513761.76;26299175.55;24897557.65;25993048.8;
23786241.73;26290518.97;25506346.54;25684116.18;
23678114.73;26388328.42;24332917.09;26076251.35;
23195593.39;25524521.98;25495628.92;25979105.96;
23446012;25609737.52;24901958.67;26497855.02;
23648780.3;26126783.09;25253564.13;25886290.86;
23090413.49;25956276.38;25244268.65;26584876.44;
23634840.91;26212911.56;25007175.59;26015504.31;
23417501.45;26182966.61;25467220.4;25407049.66;
23420667.91;25800194.94;24725679.82;25649118.86;
23628576.79;26010077.62;24947276.95;25853873.93;
23333614.58;25827449.52;24789536.1;26036659.02;
23457150.09;26016317.01;24833053.26;26015683.36;
24001403.3;26248681.49;24217548.64;25925588.47;
23316539.89;25983984.42;25036589.27;25765479.12;
23431884.73;26498932.39;24529391.74;25877775.44;
23176867.71;25847626.15;25364361.88;26097734.93;
23216321.03;26049266.62;25082090.87;25899813.5;
23245641.31;25755492.78;24591538.87;26039563.62;
23420221.33;25839081.4;24600336.44;26147092.76;
23821608.03;25896265.93;25081122.54;26240294.73;
23694615.05;26077021.55;24985926.21;25704345.11;
23434329.15;26417139.04;24632130.77;25727760.32;
23200060.47;25751082.4;24813198.63;26511413.7;
23387274.15;26588142.44;24748864.19;26043686.55;
23805954.17;25446467.02;25120623.29;26068963.37;
23489567.45;25725373.97;25376102.37;26117997.3;
23662262.02;25933389.87;25224095.26;26441538.89;
23288167.71;26417458.23;25088241.81;25637269.61;
23536893.35;25935386.39;24785514.3;25643454.12;
23498840.82;26656307.79;25339647.27;26507014.83;
23536794.35;26226128.41;24976094.31;25285997.31;
23586198.52;26163397.82;25213420.92;25749091.22;
23412026.58;25989708.34;24980516.83;25334151.54;
23546290.41;26411405.26;25113232.04;26051814.26;
23603674.77;26287068.13;24493477.26;25960455.43;
23429296.48;25719052.54;24959823.15;25748659.05;
23481577.09;26046239.73;24791543.17;26183682.99;
23530373.82;25704143.47;24349592.3;26064711.71;
23161809.27;26031703.67;24937645.02;25462509.91;
23411165.69;26445479.56;24470821.09;25909875.22;
23369730.63;25798032.87;24337640.88;26005672.74;
23619972.56;26441310.77;25355719.82;25848459.02;
22955284.13;26017437.26;24977058.62;26097559.51;
23441208.74;25993704.64;24607533.88;26214990.36;
23481313.81;25998979.24;25459618.89;25656723.81;
23186352.11;25724933.54;25004629.12;25492051.05;
23274432.62;25643808.56;24798312.12;26539979;
23527553.53;25834799.89;24885483.67;25953625.03;
23811294.79;25571995.55;25193510.95;25776179.47;
23755629.29;25700207.57;24970481.73;25926888.47;
23672897.26;25752294.79;24833741.84;26431442.96;
23756627.72;25680615.45;24458980.78;26053777.54;
23577724.44;25802766.46;25131934.84;26320695.48;
23435587.97;26736207.25;24550674.25;25515130.78;
23365940.44;26010209.91;24959295.36;25910749;
23357000.09;25541917.62;25012538;26325564.57;
23267833.55;26308175.55;24981960.89;25925760.05;
23379375.67;25707623.67;24846768.09;25391848.18;
23731921.97;26490592.43;25480703.49;26075957.51;
23537103.51;26207036.54;25164527.08;25777312.24;
23449915.57;26328463.09;24632634.95;25848792.17;
23276273.96;25442865.71;24734045.18;25747964.72;
23629966.06;25581729.33;24630398.6;26265069.85;
23435039.62;25804793.75;24922240.69;26071228.13;
23460171.06;26297312.92;24736403.39;26173853.46;
23429763.25;25843175.07;24631317.81;26251520.3;
23174679.73;25836559.19;24613787.51;25813255.75;
23820676.19;25948684.58;24551950.84;25731013.34;
23752791.61;26082890.34;24793665.65;25963504.94;
23916605.34;25814574.81;24941672.66;25399456.8;
23440294.06;26220420.29;25833852.57;25933944.01;
23446860.68;25814845.92;24514429.09;25848671.73;
23582170.89;25502794.33;24822769.16;26008070.79;
23772592.21;25734932.18;24670017.53;25999297.44;
23617938.52;26326224.72;24842228.04;25574175.11;
23360523.1;25694958.8;25093455.78;25531187.96;
23792823.76;26255822.08;24478050.59;25731188.96;
23450383.63;26170898.43;25175415.11;26787505.69;
23872607.71;25809599.34;24939725.05;25855246.29;
23349404.23;25931198.68;24794342.69;26227542.89;
23493799.6;25557539.94;24706989.16;25940271.84;
24278293.88;25666753.31;24882756;25872243.47;
24080085.43;25767299.72;24808315.16;25902950.02;
23477834.14;26168867.72;24772692.84;25625445.7;
23456750.51;26124868.05;25090480.51;26166258.34;
23707178.06;25810953.8;25575595.69;25727762.95;
23609651.29;25723247.67;24769309.42;25763007.9;
23565761.03;25936755.24;24510812.14;26056494.46;
23419574.67;26296520.36;24655745.26;25500340.54;
23678349.07;26219141.86;24369356.55;25545223.33;
23101519.48;26200617.79;24200121.19;25385049.48;
23473208.93;25793424.91;24408719.78;26584306.45;
23548925.99;25970906.14;25159567.91;26368462.82;
23473854.05;26315867.4;24668197.79;25797100.22;
23403729.55;26256599.45;25253905.12;25773797.8;
23856765.65;26067130.49;24939335.44;25989340.04;
23672423.61;26283515.35;24772097.24;26372867.83;
23560102.02;25931988.83;25127815.43;25833890.76;
23784854.09;25913053.37;24778162.62;25555264.47;
23509096.25;26489778.02;24859860.56;25794422.08;
23828621.55;26332111.25;25174318.13;25947591.7;
23416330.62;26610028.86;25320258.51;25693661.28;
23509154.12;25843576.01;25242343.29;25959351.41;
23748124.95;25876724.78;25222171.9;25925189.39;
23543385.23;26036951.66;24687063.16;26467908.83;
23701842.2;25887700.42;24909846.67;25803481.59;
23453560.36;26006267.3;25187332.19;25656359.46;
23567227.06;26500268.5;25252861.75;25993664.13;
23695232.83;26269894.29;24964341.85;25810453.74;
23687559.87;26051099.6;24895160.58;26346645.88;
23342532.72;25562583.17;24810589.15;25800557.67;
23321641.68;26067767.88;24895214.64;26069706.07;
23249509.93;25859967.7;24619398.55;26140780.91;
23719785.76;25809099.84;24834065.92;26106605.08;
23424144.71;25879758.56;24467191.24;25844711.26;
23504699.42;26029571.59;25248498.97;25978883.59;
23764818.81;25475283.4;25067522.63;26475931.5;
23218095.22;26396889.93;24849127.98;25693291.1;
23607199.85;26002373.88;24793908.18;25926735.57;
23557851.29;26411081.35;24923460.78;25374774.21;
23578025.34;26213348.49;24349484.05;25869010.92;
23566101.79;25430427.76;24701233.12;26332611.29;
23460898.83;26093506.85;24933689.5;26015126.29;
23538383.7;26100617.43;24968235.91;25827282.63;
23643983.76;25985114.3;24727743.51;25776966.37;
23563752.57;25684999.72;24908378.53;25772105.73;
23375866.53;25999274.05;25776803.3;25690949.02;
23540395.4;26369514.73;24776972.58;25987665.92;
23781821.8;25918198.32;24808543.01;25595950.5;
23310990.74;26061984.95;24439602.96;25964727.68;
23325980.04;26413248.02;25003885.89;25843614.84;
23807446.44;25915126.47;24910303.49;26050596.32;
23359347.04;26196433.79;25311447;25671377.46;
23156837.68;26350204.37;24424250.29;25087986.66;
23257832.37;25895834.83;24762552.95;25590600.33;
23353032.82;25748250.42;24536012.84;25663020.79;
23562331.89;25853746.8;25039019.3;25662543.46;
23221637.42;25301307.29;24982330.8;25679010.08;
23781305.4;25653652.16;24997479.16;26210908.77;
23765110.79;26316163.9;25010738.14;25766022.67;
23077940.98;26101002.61;25285844.32;25895255.77;
23394899.13;26184453.55;25029592.99;26266462.54;
23605078.16;25742280.67;24588196.66;26082625.21;
23717117.09;25385341.84;24621994.77;26584091.03;
23804187.69;25833934.16;25140052.47;25603038.76;
23778336.7;25905026.66;25101821.71;25911262.93;
23230396.19;25971556.96;25061183.9;25959768.39;
23452787.4;26063730.16;25002713.9;26079053.89;
23639695.99;25565656.48;25013748.13;26299705.88;
23103818.1;25683445.66;24861054.05;25732896.28;
23824530.63;25871097.12;25152097.78;25759847.19;
23664180.48;26182685.31;24528715.17;25782870.88;
23655287.94;26201426.91;25484901.12;25725988.56;
23826450.67;25567724.01;24448120.08;26300333.94;
23869070.82;25560042.3;25040379.84;25822456.27;
23122244.09;26041525.65;25746635.13;26103098.28;
23433104.41;26215523.12;24942775.36;25655580.76;
23216203.11;25949581.45;24642906.41;25807688.31;
23452076.66;25456600.16;24900623.68;25825639.02;
23245884.78;25540266.06;25744387.36;26268668.99;
23485207.38;25814581.93;24254327.69;25965265.21;
23625685.22;25710933.87;25033713.22;26098759.87;
23788543.02;25753739.41;24833432.54;26314834.21;
23663948.65;25995791.65;24944997.95;25534014.74;
23313360.17;25803245.81;25486171.13;25380201.51;
23453795.1;25625852.54;25225245.63;26120564.81;
24297998.48;26014987.82;24712173.82;26104429.6;
23500706.31;25666282.01;25076078.82;26393940.07;
23282728.71;25590869.92;24662338.39;25826301.95;
23320810.07;25854076.78;25043795.27;26254043.9;
23384988.57;25851680.01;24910601.05;26014915.44;
23645715.74;26240258.67;24399863.04;25921971.75;
23259214.95;25986748.21;25231971.3;25923169.22;
23584540.79;25290168.21;25038315.42;25415650.72;
23607140.83;26187480.96;24424800.43;25757617.51;
23532171.14;26451537.55;25123647.43;25500042.1;
23459737.16;25631291.03;25012635.78;26108890.07;
23442983.06;25373823.45;24848893.53;26347377.52;
23896551.97;26444575.77;24956231.55;26045111.7;
23493544.18;26652393;24171023.07;25923619.24;
23270822.32;26107722.4;26076579.41;25767879.75;
23521232.43;25893666.16;24991354.7;25790026.61;
23076281.66;25444620.55;25016564.85;25787049.33;
23312163.09;25921553.58;24911138;26428538.45;
23507348.19;26393509.7;25171785.82;26397236.6;
23728327.36;26450669.49;24965478.52;25738711.5;
23619575.12;25592303.85;25209716.35;25873252.09;
23096048.34;25549172.95;24332137.2;26131715.05;
23527773.34;25947982.06;25513738.8;25650762.31;
23247946.5;25817960.24;24889019.75;26114540.03;
23292704.22;26339504.64;25353265.37;25706496.37;
23807721.74;26089136.38;24877326.93;26557303.55;
23223064.19;26108736.91;24761370.95;25732288.94;
23271809.16;26433572.98;25037260.03;25402625.89;
23654950.13;25765692.79;25927218.1;25958746.89;
23352923.98;25845531;25327601.8;26154992.33;
23232625.81;26364496.49;24849719.53;26115725.53;
23527066.7;26303971.07;25666605.07;26015041.26;
23565217.51;26364814.03;24807864.15;25997257.97;
23383194.84;25977469.61;25217986.96;26046249.53;
23438151.54;26306678.53;24637727.57;26432884.91;
23899401.07;25622266.16;25251209.56;26037319.61;
23338160.43;26011483.17;25013323.38;26055632.41;
23588227.28;25813218.9;24921760.29;25711252.89;
23839091.28;25698242.34;24711260.54;26603685.39;
23391528.27;26145341.6;25448206.69;26424565.06;
23143166.61;26052775.13;25548358.96;25903338.05;
23266515.02;25879995.52;24635045.6;25876632.31;
23722038.15;25679559.62;24496617.42;26207676.16;
23278479.16;25822597.65;25050600.48;26076998.49;
23232279.24;25387622.63;24972595.67;25456612.63;
23593338.38;25419348.32;25262133.41;25864714.44;
23168002.26;25746278.19;24565286.76;26125349.01;
23191888.22;25886953.9;24753378.86;25998445.66;
23575097.79;25949304.12;24768731.52;26292715.56;
23332324.02;25522646.03;25048032.69;26378954.9;
23629751.92;25825041.41;24925540.2;25754025.05;
23693535.12;26271604.11;24821948.57;25937438.74;
24134106.16;25677674.98;25068190.46;25956059.08;
23326778.27;26096895.38;24638259.07;26310299.98;
23215245.62;25966843.6;24594042.46;25507104.32;
23447568.7;26030384.67;24898953.9;25830363.16;
23671571.81;26466752.5;24915564.37;26323463.3;
23501781.58;25847170.31;24511624.95;25840296.05;
23302954.84;25868425.39;24188372.22;26121258.55;
23869949.27;25743795.2;24815377.82;25982730.01;
23253700.72;26060053.61;24753271.55;25560993.75;
23361439.6;26333644.09;24837289.23;26028724.56;
23108353.64;26284487.71;24564437.36;25930182.5;
23566603.15;25965765.35;24634782.46;25634190.65;
23097070.05;26598182.07;24800067.05;26029475.46;
23689773.19;26071008.11;24731106.43;25848583.66;
23368663.99;26076717.36;24386476.37;26220438.65;
23344636.33;25344342.06;25519147.08;26235500.45;
23907368.21;26114242.38;25092745.23;26074062.08;
23258459.93;26206792.65;24905455.86;25965407.19;
23716120.25;26631554.34;25341666.92;25466484.63;
23454821.79;26005654.22;24602067.45;25669838.34;
23454161.75;27238055.32;24882305.54;25909396.63;
24240369.85;26679591.24;25185843.92;26099641.92;
23173988.86;25901746.06;24538891.57;26209086.81;
23623893.27;26186536.32;24632004.27;26097364.68;
23332869.88;25945472.69;24864764.98;25870159.5;
23795482.08;25996231.04;25185020.29;26440921.63;
23686363.46;26109201.53;25230756.39;25960487.17;
23575407.3;25644636.73;24951130.73;25239347.46;
23509931.3;26176406.08;25359249.62;26468248.52;
23581616.49;26437055.19;25310512.46;26133944.59;
23499455.64;26595702.75;25186835.34;25993170.47;
23381755.24;25866925.98;25791844.85;25851067.93;
23032178.15;26011029.59;24568497;26139590.23;
23476849.64;25735201.75;24843586;25321740.33;
23324558.1;25747572.68;24471185.52;25567957.09;
23614557.52;25957424.15;25249297.71;25431178.54;
23650897.62;25839271.76;25021084.76;25720381.37;
23474859.51;26238641.04;24824117.51;25857180.04;
23799148.75;25953790.22;24397888.15;25541576.34;
23385164.85;25814997.59;24816658.19;26144126.82;
23896430.01;26029063.01;24905441.06;26255652.4;
23327242.63;25862551.43;24076302.7;26045433.38;
24148609.84;27123943.57;24731992.28;26004922.34;
23174945.22;26349829.07;24820029.27;26239704.07;
23117664.27;25431088;25086429.85;25960371.08;
23441008.54;25746726.27;25141827.82;25530980.02;
23234317.93;26123654.12;25185855.51;26038899.1;
23331112.72;26276382.95;24504342.3;26023607.83;
23103793.64;26138901.72;24634674.64;26092148.82;
23466460.36;25623825.1;24903288.87;25904403.83;
23385896.69;26423733.01;24875258.08;25861622.04;
23952164.73;26049123.97;25111819.66;25760897.55;
23588859.26;26115508;24548341.19;26492901.85;
23345267;26039102.75;24810229.32;25415203.93;
