8560575.797;10132776.12;9829681.262;9345158.982
8626264.209;8879857.213;8608655.446;9437472.736
9114848.799;9475807.72;9365635.842;8924259.296
8687639.254;9555629.25;9071709.625;8581816.195
8337754.187;8892593.991;8473297.681;8912551.643
10014730.36;9443302.698;9850812.874;8492209.989
9023392.25;9218671.867;9541992.993;9291759.689
9576215.337;9264211.491;8861825.559;8441969.538
9128974.475;9086709.102;8430320.892;9404309.39
8935387.322;10285398.41;9525417.288;8716839.874
10023274.63;10106256.64;9351681.006;9471237.554
9329248.435;10072488.88;9155019.226;8648937.507
10003546.37;10289816.48;9514454.817;9883796.226
9836030.008;10315462.78;9738004.807;8766337.518
9747649.739;9945297.571;9023331.137;9590598.728
10037852.83;9779674.669;10095192.87;8557681.091
9293548.656;9676089.766;9501830.513;9126158.651
9970384.737;9305325.083;8856254.925;8683394.366
8719370.834;9276895.077;9572212.511;8586257.715
10492399.86;9567797.969;8468228.649;9039145.528
9762332.626;9422118.631;9029195.23;8802465.193
9928957.75;9426603.866;9145498.374;8897072.482
9441507.105;10376795.67;9428115.513;9468998.321
9105078.625;9985825.174;10181616.02;9740776.625
9670184.572;9897722.673;8792312.572;9415134.71
9424144.814;10679564.8;8743988.446;8838626.587
10032643.66;9932596.419;8624720.509;9589715.234
10847556.58;9565943.252;9152698.887;9041085.911
9380953.752;10238433.29;9146761.399;8977967.375
9911842.754;9342088.562;9266888.408;8875869.906
9760457.946;10803416.65;9512101.906;9257238.461
10341737.95;9784583.751;8834238.901;9666141.862
10194058.21;10120596.46;9090304.032;10087429.91
10459640.62;9710588.513;9699146.088;9831798.155
10486653.67;9876844.116;9498783.341;9114748.438
10975355.24;10253571.71;9033711.419;10214999.11
11042937.44;10032019.06;9690828.77;9971300.563
10053105.86;10134869.28;10335057.05;10412562.53
10219906.11;10357936.96;9193033.135;8999684.152
10379321.34;10352705.49;9674155.382;9769488.866
10746471.11;9592974.562;9854935.887;9793914.003
9973957.412;10452086.58;10233989.73;9288890.53
10526337.25;10100000.37;8923276.161;10466101.32
10499699.33;10916951.66;10228715.2;10131952.04
10684419.66;10612742.08;10290056.77;9157042.335
10396345.6;10842212.57;9680262.302;10834043.63
10616783.89;11174671.22;9754696.095;9496635.679
10886466.79;10964640.56;9559809.069;9963876.45
9776386.109;10803078.34;9372915.188;10111401.71
9891587.93;10324092.17;9754905.951;10086239.47
9875736.021;10510066.68;10069593.05;10483390.43
10442366.76;10367265.64;10149063.24;10608371.76
10346536.52;10717257.57;10160845.22;10180923.5
10184450.85;10521655.96;10377999.27;11339600.06
10211302.57;11003080.85;10303414.48;9707002.16
11588847.87;10239263.75;9991308.834;10255268.06
10314866.08;10132800.77;10642125.12;9543897.668
10760091.52;10738287.13;10324022.3;10583554.75
11103700.86;10782519.45;9619514.649;10472152.31
10360327.75;10569412.22;10931266.2;10730759.23
10187368.83;11135254.78;10615309.32;10914470.89
10588892.28;10626146.46;10376588.57;9924216.145
9703597.342;10397644.94;11249945.4;10503278.49
10423746.38;10641221.77;9837758.603;10404652.23
10739424.46;10800566.03;10905041.83;10992863.27
10217616.66;10542444.97;10016308.52;9843065.031
10836924.62;11086981.86;10489333.98;10272849.94
11979803;10528022.11;9800387.609;10107338.56
10191491.69;11010696.83;11154467.34;9771527.19
10106675.05;11100960.99;10441232.94;10411820.78
10865310.38;11276647.3;10313178.44;10645542.14
11301044.85;11207931.95;10619791.92;10268039.08
10633324.56;10307151.66;10553956.99;9418366.765
10556900.14;10831612.87;10648725.76;9922341.898
10597438.28;10490665.34;11225826.08;10512253.45
11854438.8;11244089.09;10573268.85;10513698.69
10784058.12;10681530.97;10094165.86;10704359.55
10309533.28;11151007.23;10418491.76;10527950.84
10486115.96;11248037.11;10627089.59;10658690.94
11102337.31;11527519.99;10662338.89;10448897.25
11084917.41;11132696.08;9858713.742;10617732.02
11537626.11;10801728.72;10362269.72;10916068.07
10352453.44;10909695.39;11347695.8;9884622.097
11683572.03;10883479.97;10947322.71;10054885.43
11185184.82;11156263.1;11028036.4;10535582.73
11007337.19;10462848.62;10835464.05;10784443.44
11011382.68;11330508.5;10561520.69;11026552.9
11295273.68;10944245.27;10071593.07;11253774.62
10928819.77;10712952.86;10459624.37;10894774.92
11195517.32;11368392.15;10510166.67;11353797.37
10828912.22;11101757.73;10381526.06;10480066.38
11469863.29;10504313.3;10540778.77;10690016.49
10827497.14;11062746.83;10502557.41;11172351.59
11030436.49;11272656.56;10724174.97;10625898.79
10774983.56;11641132.77;10731230.28;10815797.37
11384083.83;11507979.01;11192794.05;11408054.81
11043822.76;11650847.81;11517385.5;11398085.92
10450738.67;10845837.67;10504861.37;11045136.85
11616846.07;10722746.63;11264611.56;11679004.37
11557749.16;10850333.2;11663985.17;10429155.33
11551961.11;11421137.26;11031739.59;10755034.59
12251877;11365866.49;10519709.47;10397677.66
11995593.26;11374655.03;10579627.54;10604622.92
11761031.15;11242245.02;10782659.87;10803698.25
10887198.59;11651949.65;10948111.76;10135591.52
10568778.99;11076748.07;10441647.51;10531156.03
11165911.26;11591320.87;11128095;11297513.41
11071230.5;11141893.58;11259420.08;10821058.61
10729027.42;11397398.71;11413664.62;11212426.65
10535532.05;10748315.93;10475841.48;10631770.37
11199670.11;11453062.23;10267157.12;10630092.92
11149184.22;11210529.03;10682677.65;10572852.26
11225067.08;12214133.37;10266141.57;11389769.47
11769605.48;10949827.03;10681441.28;10660818.48
11126116.06;10913100.8;10584565.83;10962785.11
11731817.27;11470740.63;11404297.69;11781649.93
11143738.78;10609060.8;10999165.59;11021171.66
11285103.32;11055475.05;11539706.2;11369704.48
11559173.69;11169494.64;10856688;10649178.42
11168858.26;11772119.29;11190042.61;10567988.79
10708053.77;11890193.95;11043954.77;10606446.1
11070667.33;10744011.76;10643312;11278707.3
11539911.19;10715354.87;11509418.27;11872767.61
11189171.79;11497606.2;10692612.23;11195643.11
10965328.38;10918483.26;11222994.58;12163328.76
10998077.14;10373762.02;10568384.51;11231246.75
11644193.02;11456944.88;11332968.07;10991433.72
11006052.82;10848221;10724860.66;11274550.27
11661645.54;11108063;10979571.39;11042801.32
11560035.07;11485822.59;11278418.77;10977249.38
11305788.18;11780253.95;11136817;10938483.82
10812901.77;11347585.76;11095600.94;11500017.34
10873841.98;11623010.61;11242620.16;11445715.79
10875539.14;11367212.57;11048785.71;10323168
11500668.39;11279235.61;11154142.98;10820817.76
11292497.14;10953173.12;11175982.39;11719859.61
11559670.43;11630859.97;11129881.17;10603155.7
11552192.13;10676662.23;11659232.67;11082093.43
11462581.2;11308428.22;11636760;11602558.4
11461328.49;11083786.3;10320449.35;11089312.1
10920596.75;11669411.98;11234561.33;10968969.93
11622165;11314576.7;10335456.2;11033540.44
11695006.2;11169708.56;11874123.19;10928744.39
11007872.06;11005158.45;10919906.77;11899251.29
10797593.78;11192763.1;11074999.72;11512197.81
11252563.91;11425053.16;11093495.25;11184615.07
11140816.11;12219871.59;11035641.13;11608799.87
11466117.39;11366539.34;10805825.83;11055215.44
12083625.11;11061448.99;10363936.77;11669825
11656294.16;11628627.52;11144963.22;11266735.53
11488331.6;10442032.86;11117501.68;11035906.21
11630507.48;11488216.15;11340523.27;11091663.27
11682280.35;11700497.93;11051623.78;11526675.52
11354117.66;10884719.96;11185929;11292666.95
11202922.38;10474517.04;11274074.34;11644180.57
11978421.6;10832485.52;11362475.71;11145132.25
11806279.88;11257269.95;11502448.54;11277783.19
11191902.91;12277000.32;10979937.63;11118728.85
10462276.29;11536896.63;11708723.11;10977746.95
11655462.38;10848709.39;11236040.95;10464233.56
11514128.56;12079935.31;11206309.15;11893539.59
11537504.69;11446254.27;11128677.24;11529336.76
11292551.31;11598603;10757682.83;11248886.99
11566915.68;11664185.3;11304676.83;10839162.51
11584282.67;11539323.16;10590008.21;11863652.85
11701966.54;11827932.58;11578587.62;11408340.81
10969590.97;11029364.17;11482475.08;11566810.62
11267018.98;11806459.11;11185320.63;11739609.16
11671256.85;11144724.08;11147143.68;11684342.34
11711330.88;10774459.32;11178515.64;11430418.88
11606270.49;11391340.49;11205446.92;12078616.21
11593323.36;12021009.98;10790274.47;12008307
11352768.71;10643742.18;11548332.49;11844951.63
11027556.71;11099812.17;11530088.59;12117090.17
11766121.05;12025322.31;11094161.85;11291398.84
11271025.76;10815151.45;10585467.02;11181054
11875954.26;11822377.51;10651622.19;10942782.62
11273024.86;11745245.23;11680455.13;11077238.46
11398111.96;11544492.71;10738330.73;10586811.29
11881918.18;11958190.98;11795322.83;11621936.19
11685197.2;11812991.59;11207837.27;12107962.5
10967160.1;11055850.08;11228193.94;11258590.25
11718705.43;11522562.79;11764514.47;11249043.08
11514964.75;12172373.08;11013668.88;11209627.35
11696920.29;11818666.32;11094555.2;11480140.32
12001866.84;12414480.21;11408514.32;11244198.71
12196558.71;11466705.3;11012875.6;11627308.02
11520735.29;11899088.27;10968568.97;11422511.99
11166388.85;11774650.95;10959929.5;11790687.8
11963601.89;11413361.3;11394678.01;11199328.42
11402719.99;11938688.35;11406030.9;10463786.04
11582882.51;11290717.37;10054518.75;11614479.95
11505409.54;12127644.98;11249538.54;11870330.12
12056140.98;12173351.99;11605584.59;11205566.07
11051541.9;11172397.47;11572565.85;11555640.29
11362896.16;11719506;10780806.33;11553324.79
11363998.74;12071798.01;11375106.33;10700336.13
12042486.74;11600836.42;11512905.15;10695944.6
11918137.13;11438252.29;11164670.4;11544036.56
12125554.44;11047878.39;11775325.74;11753616.12
11887208.94;11517512.98;11088169.06;11516378.18
12378791.8;11630420.86;11773934.42;11990056.09
11536547.22;11495973.15;10563778.33;11829644.84
11335833.72;11584235.11;11453310.55;11388782.32
11634966.78;11612054.21;11004763.24;11654633.34
11046679.04;11877196.06;11112934.82;11672570.95
11698197.55;11434140.15;11171350.48;11033270.22
12341221.04;10405183.88;11572638.47;11918622.29
12169483.74;11640738.82;12085109.62;11095614.53
11783835.84;11207132.19;11696862.53;11789062.79
11920355.1;12115457.14;11189430.46;11249259.07
11330430.78;10990134.63;11647478.7;11828318.25
11354975.19;11621908.64;11532924.86;11328142.29
11810665.01;11500442.89;11026220.29;11187693.89
11093560.1;11654664.58;11841281.68;11469819.84
11866081.39;11658021.08;10959735.87;11266862.59
11408332.92;11570087.95;11642658.09;11453953.82
11461654.67;11636895.12;11253486.59;11585715.65
12453117.23;11479063.86;11512932.25;11005772.7
11878060.99;12329221.28;11867717.17;12078737.51
11834186.22;12496587.66;11243853.15;12141072.36
11575812.14;11552604.86;11653058.67;12086032.1
11949466.12;12230862.96;11562126.46;11881207.22
11219718.13;11808582.26;11649648.7;11860208.1
11494892.46;11019640.7;11724904.39;11440333.45
11670533.11;11831226.83;12047457.53;11968524.38
11970368.56;12081961.15;11203830.5;11411989.62
10745995.97;12334527.58;11753520.34;11826269.49
11871801.53;12261341.61;11911781.88;12083184
11533431.52;11733241.13;11571940.4;11343234.25
12089470.53;11739151.77;11182566.05;11723775.96
12188533.24;12314032.77;10902461.36;11941536.83
11958321.39;12076032.23;11704472.02;11216130.3
12065778.44;12124088.26;11158273.54;11874319
11621992.64;11956028.79;10966128.93;11749750.79
11158230.6;12209354.94;11859696.72;11705495.25
12271613.61;11813264.36;11186928.46;11711381.38
11309510.92;11445166.32;11244259.97;12256617.44
12063257.43;11544239.16;11090616;11169916.58
12011745.58;12168741.66;11913690.55;11996701.93
11931711.66;11191891.36;11169184.98;12104950.18
11677365.83;11762349.99;11259132;12348308.73
11135092.24;11689587.89;11566680.37;12051595.98
11840272.33;11733982.4;11573223.96;12047529.85
11795046.13;11975263.89;11334953.95;11667674.4
12217248.65;11898568.28;11640702.24;12238947.69
11582001.79;11670918.46;11262617.96;12214547.37
11989120.03;11371201.66;11798403.13;11524736.25
11957815.84;11507243.59;11309848.31;12068635.43
11555134.08;12396243.82;11568518.34;11679894.06
11844502.79;11982699.37;11908106.24;12334126.08
12546658.33;11735567.3;10982918.55;11322026.72
12480706.07;11997707.11;11715733.73;11943762.38
12088317.73;11266387.23;11019733.73;12324523.93
11685170.34;11889040.36;11683968.84;11024161.07
12225938.55;11843734.54;10993904.19;11624318.42
11795837.98;11187924.05;11649828.76;11607715.75
11707070.01;11257767.9;11069399.76;12160289.91
12060749.36;11566217.66;11596392.6;11822937.62
11943801.7;11805828.24;11789283.05;12232264.39
11866022.45;12363842.99;11472247.55;12496158.52
11815609.22;12330531.14;11714228.7;11531173.44
11286406.21;12021271.78;11278156.77;11521384.29
12044519.95;11742509.79;11161884.62;11690226.47
12154891.89;11808207;10269466.72;11194280.68
11729189.01;12217117.33;10804352.49;11911045.94
12094200.75;11829939.42;11275274.24;11320454.93
11905488.05;12005998.4;11367152.92;12107694.9
12307568.22;11904216.21;11178570.16;12347658.27
12461626.94;11716668.11;11184738.98;11536047
11734327.39;11833434.07;12156045.22;11294713.17
11614009.22;12373716.63;11085650.9;11138321
11443260.38;11830068.98;11691911.95;11501488.57
11557460.27;11448351.5;12001130.07;11761740.41
12094058.23;10427764.68;12224526.12;11632562.75
11761904.83;11433124.52;11838083.47;11994141.32
11837543.99;12086304.07;11536668.27;12017036.55
11666219.58;12092881.97;11525069.92;11754316.46
12534151.07;11876005.56;12002024.52;11929008.04
11767589.26;10852395.25;11648103.77;11330654.33
11895654.81;11939628.82;11282657.8;11367693.48
12536280.45;11763387.19;11863743.96;11252717.73
11654526.54;12577796.73;11386312.4;11272660.48
11827169.87;12646975.46;10673897.3;12047178.63
12398403.69;11192286.33;11430446.9;12257395.09
12046534.34;11714582.97;11773913.82;11871281.84
11826744.05;12491806.86;11596324.38;12131293.67
11979507.64;11462671.95;10617967.75;12245740.7
11906187.06;12511326;11154639.87;12188972.92
11584535.76;11942133.79;11491715.86;12054398.39
11941536.26;11939499.96;11457959.02;12116722.51
11380867.75;12210955.43;11319285.42;11577256.45
11833012.55;12624486.61;11189224.97;11518084.93
11838453.52;12264360.64;11721180.69;11688653.43
11647073.87;12012316.01;11846526.51;11437926.43
12238015.83;11507461.57;11356460.7;12011041.15
11768117.41;12244106.19;11393448.09;11636704.99
12209295.57;12041755.13;11344455.58;11326258.08
11972885.33;12646669.96;11194298.33;11985290.74
12462173.71;11825387.52;11588453.47;11612057.96
11663817.83;11552220;11536385.39;12744470.19
11716681.26;11768585.59;11356687.43;12295650
11622323.97;11648012.73;12057522.96;11682152.11
12300242.44;12381214.2;11802601.02;12425353.02
11058548.91;11628359.48;11600615.23;11758635.29
