totalValue,19108073.994312815
Type,x1,x2,y1,y2
Water,93.5,113.5,65.4,137.4
Water,114.8,134.8,47.2,119.2
Water,24.8,44.8,42.1,114.1
Water,1.2,21.2,23.5,95.5
House,93.30000000000001,103.80000000000001,54.3,65.3
House,79.50000000000001,90.50000000000001,103.7,114.2
House,35.599999999999994,46.099999999999994,18.1,29.1
House,39.40000000000001,50.40000000000001,154.89999999999998,165.39999999999998
House,67.80000000000001,78.80000000000001,57.29999999999999,67.79999999999998
House,136.00000000000003,146.50000000000003,59.7,70.7
House,105.60000000000002,115.60000000000002,159.0,166.5
House,138.59999999999994,148.59999999999994,146.2,153.7
House,79.90000000000002,89.90000000000002,32.7,40.2
House,76.10000000000001,86.10000000000001,128.00000000000003,135.50000000000003
House,85.1,92.6,146.89999999999998,156.89999999999998
House,44.9,52.4,55.0,65.0
House,113.59999999999998,121.09999999999998,131.10000000000005,141.10000000000005
House,136.9,144.4,85.80000000000001,95.80000000000001
House,12.999999999999998,20.5,137.5,147.5
House,65.10000000000001,72.60000000000001,156.9,166.9
House,65.10000000000001,73.10000000000001,82.60000000000001,90.60000000000001
House,138.99999999999994,146.99999999999994,126.59999999999997,134.59999999999997
House,56.900000000000006,64.9,133.89999999999998,141.89999999999998
House,11.3,19.3,116.1,124.1
House,95.29999999999997,103.29999999999997,4.3999999999999995,12.399999999999999
House,100.4,108.4,18.7,26.7
House,77.60000000000001,85.60000000000001,12.1,20.1
House,85.19999999999999,93.19999999999999,168.10000000000002,176.10000000000002
House,85.00000000000001,93.00000000000001,82.59999999999998,90.59999999999998
House,131.1,139.1,27.799999999999997,35.8
House,115.8,123.8,24.200000000000003,32.2
House,58.99999999999999,67.0,112.50000000000001,120.50000000000001
House,144.0,152.0,165.1,173.1
House,141.90000000000006,149.90000000000006,9.999999999999996,17.999999999999996
House,44.89999999999999,52.89999999999999,100.4,108.4
House,145.60000000000005,153.60000000000005,38.100000000000016,46.100000000000016
House,46.199999999999996,54.199999999999996,116.10000000000002,124.10000000000002
House,33.4,41.4,132.4,140.4
House,29.099999999999998,37.099999999999994,114.5,122.5
House,61.59999999999999,69.6,18.60000000000001,26.60000000000001
House,44.900000000000006,52.900000000000006,80.99999999999999,88.99999999999999
House,11.7,19.7,12.2,20.2
House,61.000000000000014,69.00000000000001,3.0999999999999996,11.1
House,127.8,135.8,168.8,176.8
