totalValue,13136732.4316978
Type,x1,x2,y1,y2
Water,44.5,64.5,48.4,120.4
Water,125.7,145.7,51.5,123.5
Water,93.6,113.6,89.9,161.9
Water,11.9,31.9,76.8,148.8
House,114.40000000000002,124.90000000000002,69.79999999999997,80.79999999999997
House,31.900000000000002,42.400000000000006,112.79999999999998,123.79999999999998
House,115.70000000000002,126.20000000000002,131.39999999999992,142.39999999999992
House,69.30000000000004,79.30000000000004,76.80000000000003,84.30000000000003
House,49.5,57.0,38.1,48.1
House,71.40000000000002,81.40000000000002,147.20000000000002,154.70000000000002
House,74.2,84.2,112.09999999999998,119.59999999999998
House,31.900000000000016,41.90000000000002,73.89999999999996,81.39999999999996
House,53.89999999999999,61.89999999999999,9.699999999999998,17.699999999999996
House,94.89999999999998,102.89999999999998,13.2,21.2
House,12.200000000000001,20.200000000000003,11.500000000000002,19.5
House,74.1,82.1,12.199999999999996,20.199999999999996
House,13.200000000000001,21.200000000000003,154.7,162.7
House,38.1,46.1,155.89999999999995,163.89999999999995
House,129.79999999999998,137.79999999999998,26.899999999999995,34.89999999999999
House,34.499999999999986,42.499999999999986,10.900000000000002,18.900000000000002
House,77.8,85.8,41.1,49.1
House,147.39999999999986,155.39999999999986,25.500000000000014,33.500000000000014
House,20.2,28.2,39.39999999999999,47.39999999999999
House,115.9,123.9,10.5,18.5
