11365531.87;12248211.07;11215662.41;11509485.13
11829961.78;12064795.13;11918123.47;11723854
11143648.94;12275752.56;11930701.68;11620235.2
12369128.59;11005549.31;11909572.1;11201528.15
12038919.12;12157294.57;11848832.68;11605196.82
11803286.75;12261475.76;11822568.38;11234397.41
12208716.13;12189328.52;12304404.34;10932206.92
11946366.59;11264378.76;11934768.75;11968211.67
12337361.85;11344767.68;11759211.76;11789322.96
12121142.01;12020012.84;12103172.19;11377435.81
12029216.85;11550965.77;12343285.53;11582308.29
12317938.63;11756742.14;10996433.8;11540896.87
12235027.86;11792527.79;11998846.16;11563774.73
11972027.52;11552631.26;11627456.54;11263231.81
11803253.66;11081298.96;12051141.63;12150218.52
12013561.46;11907018.41;11246091.35;11598780.55
11373764.28;12077881.77;12210826.42;11195335.94
12143371.18;12081498.26;11946150.79;11000811.8
12241248.78;11424501.47;12152239.87;11572987.98
11750369.88;12005991.69;11574603.55;11269150.44
12285807.93;11510989.71;12453333.43;11637013.36
11506500.1;11404356.97;11886384.99;11258304.43
12074899.29;11845365.71;11752778.39;11567326.94
11419157.21;12327239.98;12150105.69;11378894.22
11979840.04;11915980.01;11796288.16;11582855.77
12118508.13;11920745.14;12144815.62;11610005.74
11713631.71;11420773.72;11585622.52;11856714.14
12225468.51;12307709.16;12020854.09;10943196.06
12526892.34;12145129.51;11372565.67;11623179.75
12292380.33;10826857.86;12377980.63;11503286.84
11876464.05;12096606.46;11609086.81;11437647.72
11722839.37;11813436.62;11834883.52;11707374.83
12528906.63;11255825.7;11931604.35;12204972.58
12127052.76;12148663.74;11686575;11575201.71
12502905.12;11463557.35;12066448.26;11539399.37
11545535.79;12322658.18;12275231.74;11861922.09
11389085.25;12316048.95;12047037.36;11153983.72
12072620.99;11771486.75;12078121.33;11918407.98
12237195.31;11717432.41;11983470.17;11922984.03
11324599.58;11753209.27;11814585.65;11002708.46
12294830.28;12097219.05;12336836.24;12027723.25
12193549.7;12047625.03;11005412.9;11845727.94
11769130.57;12015123.57;11538249.25;11846361.8
11953005.21;11620644.36;11628262.7;11452916.78
12118426.01;12018898.29;11809680.48;11366700.24
11704709.97;11664985.97;12587014.81;11647368.23
11966835.59;12277992.34;12555902.59;11154211.41
12275550.36;11850368.77;12021612.24;11924077.79
11620105.01;11901089.02;11868401.86;11387518.39
11868125.21;12045909.76;10879969.27;11746532.92
12342318.62;12114217.51;11537053.53;12115985.76
11709055.95;12219256.94;12322186.19;10968414.66
12076091.75;11836932.09;11879123.81;11756695.29
11904960.36;11879266.25;11901842.95;11245445.43
12250999.83;11315083.19;12164437.09;10802380.74
12185600.18;11114520.89;11572470.33;11362845.91
11642186.3;11584567.77;12328152.57;12248928.57
12525954.61;12308252.68;12025898.23;11165011.97
11112948.98;11856402.89;11862080.61;11120587.94
11794225.09;11757619.35;11891042.6;11732209.91
12079756.2;12061516.02;11720625.03;11101735.73
12254499.35;12225044;11423065.91;11934893.21
11915776.32;12012066.85;11670996.35;11428935
12009713.65;12314276.56;12211757.5;12111496.97
12067872.64;12131888.25;11977171.95;11774841.35
11900548.03;11851241.37;12116248.25;11767657.23
12194506.64;11486720.26;11639634.8;11676011.93
12081044.05;11926175.25;12332741.47;11338523.2
11658692.46;12139844.24;12664395.65;11937846.95
12457268.66;11885872.26;12362045.78;11738390.57
11513150.69;12256021.87;12105151.9;11102282.99
11385088.85;11641212.87;12202606.31;11788629.35
11475268.61;12364452.22;12169657.74;12049305.45
12039347.47;11268192.04;11826067.19;11629802
12198315.65;11270926.64;11532631.03;12119233.7
12735608.62;11433546.72;12434148.29;11390713.76
12023549.53;11841503.47;11831479.72;11603397.33
11681250.41;11774863.87;11977443.68;11370647.64
12472837.26;12305789.01;12203629.55;11909615.55
12332870.67;11723687.14;12367227.29;11274280.52
11695878.73;11944296.46;12094848.83;11490372.63
12338838.36;11726273.31;12217434.37;11199097.39
11204873.78;11434105.68;11455878.56;11335238.13
12431685.06;11339439.52;11968223.86;11210314.45
12161379.61;11975030.83;12156118.1;11675788.22
11769147.16;11672216.74;11738376.15;11457478.23
11957512.11;12206229.38;12197923.16;11380065.97
12218540.07;12102960.11;11265204.11;11531685.17
11888755.13;11601317.57;11877141.23;11555062.72
11765001.06;10898766.38;12169904.45;11600577.64
11826828.72;11886661.97;11556732.95;11676154.75
11937916.7;11974448.96;11505654.24;11239479.08
11835957.26;12350886.19;11699914.72;11709613.77
11855425.52;11694937.82;12267438.71;11573773.24
11893217.36;12375786.64;12146563.82;12082891.82
12252214.4;12115459.51;12174262.53;11442747.3
11790479.91;11141485.94;10626259.63;11909087.24
11980656.57;11899862.78;12118933.09;11365900.93
11477316.01;11801466;11374151.34;11393200
12158174.04;11921667.87;12020283.55;11626792.21
11654670.38;12257044.87;11601089.83;11029187.79
11737500.12;11992436.69;11655689.33;11587926.23
11938056.64;11826017.12;12394158.87;11786336.95
11490539.84;11903595.78;11421552.52;11585737.06
11932799.34;11771950.51;11770938.29;11121023.35
11556285.64;12274037.88;11710058.62;11531718.25
11921577.74;12255068.23;11581693.65;11615861.29
11641438.63;10965821.07;12382999.52;11171696.42
10497809.17;11566944.39;12189560.48;11711227.04
11620417.34;11811228.12;11533326.07;12095841.04
11240801.56;11638379.23;11772867.71;11598906.27
10915920.64;11415731.48;12106232.07;10968102.07
11770054.41;11373067.31;11475407.06;12117346.6
12178897.32;11713479.37;11899483.95;11543420.42
11663493.35;11311742.77;11923832.44;11425079.64
10954643.32;12197437.82;11477912.34;11832488.23
11697198;11421476.47;12624172.72;11845119.97
11432141.76;12142199.86;12069428.58;11770848.94
11533261.69;11774833.23;11117038.88;10833890.17
11577810.26;12400482.27;11815680.94;12222479.69
11378032.77;11901057.75;11655526.27;11886598.55
11779632.88;11262484.68;11586663.81;11762082.38
11688809.48;11945514.05;11602681.98;11720850.96
11621715.97;12422396.35;12237879.03;11278540.3
11179598.88;12026257.31;11576009.24;11618432.46
11661920.06;11550167.09;11518335.5;11644937.8
12144514.03;11829904.18;11792372.95;11375385.51
11945798.5;12024087.8;12411494.96;12014407.44
11980549.14;11306968.41;11803032.46;11317276.6
11911736.22;11673943.98;11522306.02;11768926.95
11972104.44;12274814.03;11492250.29;11613988.68
11154105.64;12065634.57;12280389.24;12263675.28
11890230.02;11497002.49;12844543.23;11703666.88
11314913.43;12389107.74;12198434.49;10954409.74
11661411.79;11821965.62;12577888.36;10785788.94
11671333.57;11828488.5;11399650.87;12037376.29
12318128.85;11649121.35;12287895.21;12220029.58
11644663.08;11692821.79;12321348.74;12050599.99
11874402.72;11560987.08;12253108.17;11560399.43
