17959964.58;19332654.27;15837686.53
17204855.15;18923009.58;16794416.39
18159870.37;18850988.21;16581344.4
17832652.12;19423376.34;16185134.94
17372048.16;19245641.51;16856114.84
17025871.08;19337362.07;16655651.67
17399156.11;19167921.9;16510951.09
17507984.89;19970046.78;16432866.2
17233787.3;18949067.19;16305287.4
17708481.47;19298198.66;16239962.42
17835238.29;18997536.65;16387846.19
17894767.42;19539949.99;17237277.65
17118805.78;19162514.63;16882889.82
17593973.8;20020946.81;16331451.75
18052444.37;18928122.17;15981413.14
17353475.06;18607995.62;16828679.96
17535219.95;19633941.07;16705210.9
17351575.97;19915016.47;16531562.49
17636245.77;18972786.3;16381231.04
17475332.33;19010926.34;15927703.07
16928080.67;20000525.99;16512254.32
17385640.03;19363212.23;16458595.99
17832312.34;19653616.11;16036280.81
17725585.83;19223080.92;16244787.75
17104100.25;19139452.97;16352543.61
17315977.45;19695822.52;16162050.14
17143980.6;19354517.89;16715438.1
17227288.93;18896046.87;16248096.43
17953226.39;19446168.67;16948917.43
17734841.52;19270207.6;16356907.24
17048230.28;19130748.51;16054160.69
18306432.21;19025201.6;16551992.36
16883921.3;18702617.45;16369231.04
17237462;18980783.28;16651663.31
18212378.58;19739019.85;16340615.93
18095246.73;19087820.62;16361999.32
17331939.71;19401629.82;16225440.29
17447581.72;18748527.74;16317958
17243536.42;18638240.61;16321617.49
17736658.45;18935601.7;16578922.73
18006680.5;18779685.62;16454105.01
17691254.52;19468708.44;16576286.56
17146150.66;18885469.67;16545915.01
17367434.94;19200975.27;16690514.92
16978264.32;19358426.35;16207636.6
17748655.96;18929432.27;15803799.94
17565492.35;19376593.03;15791637.19
17556324.92;19171914.49;16013752.66
18126087.55;19054986.96;16462029.61
18131891.74;19044058.45;16598073.34
17619654.08;19120702.99;16698122.46
17195417.39;19215595.23;16595832.26
17664605.81;19181617.84;16356151.24
17017174.52;19227290.37;16173474.25
17171905.88;19364894.89;16313407.4
17812625.84;19403888.96;16253298.13
17270542.88;18782674.12;16051111.4
17379809.66;19055031.62;16382668.53
17365250.6;19429483.8;16311897.44
17503877.15;18760753.59;16197332.9
17863398.98;18887067.69;16691933.27
17323060.83;18601603.04;16431414.27
17382848.32;19144152.47;15982660.76
17507787.86;18965348.5;16265719.33
17426240.11;19655757.75;16153963.69
17594063.37;18958716.92;16263020.1
17725861.87;19807807.38;16334350.68
17727594.75;18925776.56;15913251.69
17802956.68;19369995.58;16429045.23
17942095.13;19033601.05;16146530.56
17648684.79;18829344.36;16399370.16
17637668.17;19556220.43;16579730.43
17760395.79;19745881.72;16708811.97
17872411.18;19253525.74;16659809.66
18010011.62;19312913.86;15857885.59
17476821.55;19443175.76;16160319.74
17722327.72;19794828.25;16737967.47
17874404;19080571.93;16502618.21
17967817.7;19417187.96;16479028.15
18259560.16;19241832.25;16223985.34
17828419.1;19075221.73;16450907.56
17711298.15;19107914.38;16123936.67
17922956.83;20235655.97;16581800.51
17260363.26;19597720.68;16810657.87
18030003.84;19488160.78;16079267.37
17227077.06;18579954.83;16075253.06
17923084.64;19052385.38;16967225.93
17386173.67;19208550.57;16763561.08
17299888.02;19608419.67;16345106.32
17701015.35;18843771.29;16625652.09
17667058.43;18968356.58;16204186.73
17690091.05;18832798.43;16358877.12
17222029.34;19285126.24;16649615.21
17478457.7;18985746.54;16699620.27
17349637.1;19234768.16;16411281.96
17852697.76;19218192.73;16209661.73
17527642.73;19769436.49;16481287.23
17565530.83;18797683.5;15861309.25
17326204.64;19326620.94;16300862.12
17421521.65;19249655.3;16071229.77
17529913.95;19266193.16;16477937.75
17730750.03;19048968.08;16974300.58
17004122.29;19775610.22;15863187.72
17538483.88;19446585.56;16613160.82
17910604.8;19206897.43;16503124.22
17564669.02;19427752.8;16496898.71
17716593.04;19148042.22;15758246.12
17828282.93;19483915.42;16895459.02
17404913.77;18787501.22;16290972.7
17842433.89;19391083.55;16132691.45
17813237.13;18830632.71;16210316.86
17270076.03;19843008.37;17051654.75
17656918.51;18984829.79;16604919.13
17254259.42;19913591.12;16191844.94
17490922.37;19141299.25;16765438.26
17387204.21;19227870.09;16878284.36
18051740.69;19456994.81;16720009.61
17496329;19347666.68;16967296.07
16929678.68;19263077.09;16443958.24
17792822.99;18572553.48;16109752.32
18121352.24;18918798.01;16391621.26
17139353.57;20047030.38;15952419.89
17742377.99;19925759.68;16362318.91
17461136.9;19233078.93;16530273.76
18362624.92;19153394.71;15922553.18
17032076.39;18739133.79;16388295.2
17774579.27;19483760.76;16728261.61
17437648.33;19622450.76;17110012.71
17262733.54;19270045.41;16659059.55
17687917.84;19086576.83;17141986.41
17200815.07;19226128.71;16387207.22
18061681.02;19056770.06;16896309.09
17788365.44;18786672.61;16470604.92
17853232.72;19326770.98;16301159.53
17082982.89;19429158.57;15980217.93
16817680.79;18773730.67;15890722.25
17956762.29;19375061.2;16758082.97
17504970.21;19867878.53;16148614.95
17430468.22;19394700.68;16420592.14
17165001.55;19293459.8;16445247.93
17106457.74;19240107.33;16375556.41
17630886.23;19680919.09;16537195.76
17369261.47;19017732.9;16431207.35
17912979.78;19810890.16;16389857.52
17108903.28;19060092.53;16341769.9
17426554.98;19198888.79;15849308.25
17827108.75;19458543.19;16409453.33
18094016.78;19593817.29;16263240.46
17897444.95;19140659.13;16162702.18
17643982.13;19193233.77;16539540.27
17530818.82;19065081.94;16990091.42
17735689.21;19487595.08;16729264.72
17881937.11;19221486.56;16881733.22
17294176.39;19467398.92;16171954.77
17495196.29;19979265.91;16770758.36
17311700.56;18480583.31;15966912.01
17832118.3;19880535.51;16442159.85
17417463.94;19314776.12;17284720.54
17980055.87;18775127.97;16732424.33
17526224.43;19140832.15;15901387.26
17128864.4;19469893.64;16316042.84
17612332.76;19164938.3;16381822.6
17128894.71;19604105.57;15952500.38
17278560.58;19423140.14;16235386.98
17820490.26;18242149.07;16667203.01
17553719.8;19612962.26;16445874.17
17647122.38;19558911.2;16082511.26
17254907.23;19210461.82;16467905.46
17774860.47;18949454.28;15885097.99
17151699.49;19086759.47;15861884.63
17439924.56;18734960.52;15749638.02
18438930.75;19356344.97;15971399.06
17188366.82;19227847.4;16376619.26
17391444.73;19197501.4;16363192.36
17333598.35;19335403.12;16058337.77
17246003.34;20430415.99;16472383.08
16709439.61;19322271.65;17058457.34
17201911.84;19930623.41;16234440.79
17710209.99;19887497.76;16821308.63
17553057;18963347.21;16659916.28
17399305.42;18600688.01;15742468.37
17078926.71;18881146.48;16382011.8
17407481.13;19856356.32;17277257.78
17944724.76;18464725.13;15621366.26
17440926.14;19552503.97;16051726.87
17281857.62;19599801.68;16355151.33
17538618.91;19069468.01;15704120.52
17379260.28;19393395.12;16120528.66
17378255.84;19344920.33;16265602.08
17145163.72;19370157.78;16232566.14
17816713.89;19072209.98;16714287.14
17673194.46;19488576.45;16307804.08
17792372.63;19223190.08;16378538.79
17770029.67;19278013.18;16186599.16
17489302.68;19425445.78;16213385
17195695.29;18659076.87;16281353.03
17486751.77;18730033.65;15897173.37
17333745.99;18791820.2;16096270.4
17592501.88;19541104.12;16148789.1
17356985.79;18801807.01;16706515.5
17064049.17;19390806.51;16143954.15
18230182.69;18597673.97;16578151.88
17178417.21;19256837.29;15623919.32
17617207.11;19657070.17;16097141.35
17407626.16;18780238.42;16521410.39
17338595.18;19191020.04;16000731.52
17923796.55;19188263.7;16333062.65
17491886.41;18817605.64;16819669.13
17648128.69;19046232.22;16441165.03
17724398.9;18825984.44;15905601.8
17630315.62;18756993.9;16326652.84
17303882.6;19076171.25;16574404.81
17669942.81;18730591.32;16197232.64
17972012.41;19312838.64;16357990.17
18071761.78;19241031.04;16124331.23
17396283.11;19689789.33;16372064.64
18378688.12;19085121.02;16327365.64
17520847.47;19409292.73;16900922.04
17524323.85;19184976.11;16504607.28
17937313.11;19507587.9;16694185.36
17353400.73;19123099.37;16830438.51
17339862.76;19769244.37;16428807.66
17926526.65;19120828.28;16236799.94
17469291.32;19465712.02;16530295.08
17798964.66;19250367.4;17055727.12
17862840.86;19214510.28;16530567.64
18061013.88;19315455.8;16090829.28
18221307.27;19249569.25;16301125.91
17639471.06;19088285.87;16002269.47
17491190.43;19445546.07;16333554.55
17291494.15;19239519.66;16341218.41
17794708.07;19388271.02;16380213.2
17300809.58;19646671.46;16039306.21
17457133.35;19196001.2;16258466.22
17994967.66;18805287.97;16912101.02
17603604.98;19674845.47;16450094.8
17792378.5;19115999.3;16251490.54
18642469.92;19179062.49;16555903.35
17421129.29;19058474.88;16328415.62
17763355.4;19093060.69;16947834.07
17392712.65;20024363.35;16370159.76
17507875.71;19487983.53;16049031.14
17682835.39;19298707.73;16524966.12
17610605.4;19778218.04;16141642
18094130.05;19653670.89;16244096.44
17092716.63;19653439.98;16622484.26
17325492.22;20030019.5;16259938.26
17113577.73;19189400.95;16963943.41
17908698.89;19709664.93;16428600.96
17578439.34;19020897.35;16940624.03
17514751.83;19484608.34;15792050.31
17266632.34;19482644.42;16249208.97
17585016.86;18846299.12;16133513.41
17730066.59;20447056.74;16347301.7
17591502.55;19459385.3;16712163.58
17514567.95;19013450.15;16482992.37
17501446.46;19381458.12;16195877.88
17478817.91;19821877.78;16720065.06
17542181.02;19522368.65;16464380.37
17992780.48;19315381.89;16629978.66
18007125.91;19333847.6;15896975.95
17505282.85;19007645.49;15997932.75
17430071.29;19292464.59;16386890.83
17100836.11;19456780.07;15550974.89
17873631.97;18954990.07;16362488.69
17505678.87;19250421.94;16190566.51
17508831.26;19447662.77;15872556.83
17860726.77;19389528.28;16726009.84
17764335.15;19689541.91;16410000.61
18466517.75;18816733.33;16513951.21
18023350.69;19436043.23;16844746.29
18225974.96;20062733.14;16184781.71
17299636.92;19634369.59;16585114.83
18199411.7;18626372.01;16386273.74
17375603.81;19305165.81;16357412.94
17380492.65;19041353.13;16542178.65
17471962.9;19008348.33;16054556.68
17658442.62;19775025.94;16606141.86
17558596.97;19112211.04;16116929.65
17464812.87;19234828.33;16086542.89
17789725.97;19747907.06;16482861.9
17365278.29;20125511.57;15984859.06
17301999.62;19295952.81;16335802.15
17093179.39;19003331.87;16188559.32
17781459.43;19025940.34;16915342.76
17716744.14;18820390.91;16818328.44
17428951.95;19650632.7;17120197.55
17232342.83;19076541.04;16246706.89
17731682.48;19560700.12;16518392.52
17952017.71;19249581.28;16862148.14
17618337.33;20182502.45;16181267.59
17793818.13;19678255.04;15993841.13
17470784.4;19385779.83;16249761.79
17434852.92;19107805.09;16486988.64
17650663.66;19859083.02;16662602.39
17770136.08;18436988.47;16444854.53
17172781.76;19687764.25;15975429.75
17293372.88;19156209.21;15995603.97
17249206.2;19269821.9;16158357.72
17113981.16;20122665.95;16300347.56
17811212.87;19814984.58;16110844.42
18126745.07;19080294.79;16460896.02
17912410.62;19159944.16;16550687.94
17335789.81;19703635.66;16279343.29
17084974.38;20019607.47;16674731.21
17739277.4;19348504.31;16248948.33
17549027.07;18704877.87;17012834.67
17757235.64;20044143.96;16698974.71
17270790.81;19870540.34;16430471.9
17233817.75;19599456.74;16542216.23
17851353.32;19462568.05;16572620.68
18031135.7;19341274.38;15971708.41
17826280.67;20165312.8;16146554.64
17472038.48;18820457.94;16390533.07
17463458.78;19016032.95;16020521.36
18196856.26;19146171.33;16289231.32
17257476.98;18983708.78;16237029.55
17844219.77;19317618.5;16581775.79
17348105.02;19136463.9;16252073.4
18063202.64;19384622.21;16850436.94
18257662.68;18903810.17;16560655.3
17310988.43;18792434.41;16622782.38
17300475.97;18525994.91;16310762.38
17466762.77;19683072.26;16107177.6
17715145.38;19044912.32;16321047.86
17915432.18;19233064.67;16411038.49
17578773.42;20305776.09;16287979.95
17665186.68;19247988.17;16193612.97
17407349.62;19615695.76;16643684.13
17941773.45;18737083.61;16630299.16
17810638.59;19280844.61;16143737.85
17493561.89;19069525.28;16172668.57
17969166.11;19631316.13;16292624.78
18112558.88;19096842.98;16651659.85
18121431.58;19430205.94;16558653.82
17708932.18;19447834.71;17325746.22
17336038.62;19142132.56;16558396.25
18448732.6;18973995.23;16244471.55
16901607.79;19655670.9;16751066.58
16960173.22;20038909.22;16104184.4
17547622.07;19307562.93;16108356.64
17220510.88;18986665.04;16349332.08
17336990.38;19458977.64;16250582.2
18034254.22;19419950.32;17354737.91
17655010.89;19220945.54;16567152.58
17738266.74;19009952.79;16377263.65
17917158.21;19205531.61;16960058.31
17031506.65;19788586.45;15968160.21
17913836.96;19341995.55;16878254.92
17511648.84;18489117.45;16191836.28
17526234.29;19669727.27;16653253.36
18058599.13;19127064.74;16206067.46
17470770.92;18725771.11;16453028.24
17155609.32;19072222.45;16027986.34
17291975.2;19440415.14;15816909.97
17777294.23;19680501.05;16401085.95
17368664.44;18828409.06;16069258.71
17405848.1;19144018.29;16367326.52
18488390.95;19705658.79;15675218.47
17201693.78;18511676.87;16255297.91
17118059.8;18251469.35;16284618.13
17471006.59;19165122.8;16262873.39
17333159.98;18848856.67;16276542.37
17857634.22;18990256.18;17003958.16
17678246.98;19012024.58;16659281.6
17716902.26;18971260.77;16490818.82
17135938.54;19752326.07;16688356.36
17753127.23;19541892.69;16756116.72
17271507.64;19308295.93;15856723.72
17678752.11;19504625.19;15998450.21
17304382.25;19172424.04;16444046.57
